Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Category
0.009994779720731681,0.009994288085597521,0.00999428784223675,0.9500280702926484,0.009994287007989535,0.009994287050796113,Sports
0.6693114315582546,0.010639203001212181,0.010639202872679469,0.2881317577776058,0.010639202480873933,0.010639202309373954,Sports
0.25824578751421573,0.010351657641797678,0.010351657242977659,0.7003475863939648,0.010351655810502508,0.01035165539654156,Sports
0.008265847670503122,0.008265585816920154,0.008265585663905978,0.9586718107600323,0.008265585110079928,0.008265584978558596,Sports
0.011082225095236526,0.011082057641518218,0.011082057596886163,0.94458954480485,0.011082057446649616,0.011082057414859485,Sports
0.009622589109633067,0.009622353584814074,0.009622353266057109,0.9518879996633023,0.009622352412369441,0.009622351963824098,Sports
0.00963875863955801,0.009638356453783282,0.009638356077435281,0.8061423004173247,0.1553038738333461,0.009638354578552685,Sports
0.007578307944756323,0.007578277118214761,0.007578276739160514,0.9621085842787379,0.007578277020195877,0.007578276898934577,Sports
0.010119666816846973,0.010118961330048666,0.010118961214737052,0.949404489164498,0.010118960827018415,0.010118960646850831,Sports
0.007745932187668876,0.007745676675502629,0.0077456765217248326,0.9612713609933132,0.007745675948866925,0.0077456776729234724,Sports
0.2873371180615557,0.008577283394336221,0.008577283018776392,0.678353753833916,0.008577281095523468,0.008577280595892273,Sports
0.6496239486404113,0.010504444908452879,0.010504444670873114,0.30835827429440127,0.010504443920577214,0.010504443565284217,Sports
0.008930344276024208,0.00893017136554809,0.008930171174371558,0.9553489716734029,0.00893017047917935,0.008930171031473724,Sports
0.011752922122850855,0.011752734579012098,0.011752734467464769,0.9412361407508868,0.011752734115742628,0.01175273396404281,Sports
0.009843511333712017,0.009843191421598564,0.009843191187590094,0.9507837255480959,0.009843190386396463,0.0098431901226071,Sports
0.01328788367823211,0.013287524371202267,0.013287524257395392,0.9335620199703356,0.013287523938628334,0.013287523784206305,Sports
0.3480762522646792,0.009494756310719403,0.009494755620073222,0.6139447282897442,0.009494755005121978,0.009494752509662054,Sports
0.0096038176018042,0.009603485779259366,0.00960348623457655,0.9519822440832652,0.009603483565662587,0.009603482735432137,Sports
0.00982806631308303,0.00982794945722795,0.009827949388814428,0.9508601365136372,0.009827949158852236,0.009827949168385126,Sports
0.01095358808253662,0.010953503075343431,0.010953502866881897,0.9452324017790488,0.010953502167406372,0.010953502028782902,Sports
0.010119854918315012,0.010108291275051562,0.010108291061922708,0.949446982479941,0.010108290176376223,0.01010829008839366,Sports
0.011074351276864408,0.011066075231369626,0.011066075030121634,0.944661350053224,0.011066074328997077,0.011066074079423262,Sports
0.010631673831454082,0.010631375639966387,0.010631375554376004,0.9468428244528914,0.010631375316234482,0.010631375205077781,Sports
0.009916787090625944,0.009916781605587597,0.009916781287468552,0.9504160899489801,0.009916780190244652,0.009916779877093157,Sports
0.010881408904561757,0.010881261151001654,0.010881261070549472,0.9455935467541113,0.010881260790148268,0.010881261329627542,Sports
0.46085138982405904,0.01007573364977526,0.010075733227893959,0.4988456801010816,0.010075731866967063,0.010075731330222857,Sports
0.009274398751124277,0.009273281200734892,0.009273281051436119,0.953632480649719,0.009273279402851338,0.009273278944134634,Sports
0.016334424777031165,0.016331963524355845,0.3348524013009949,0.5998172977914519,0.016331957000717188,0.016331955605449075,Sports
0.01265399085999941,0.012653056883883025,0.01265305693102953,0.9367337825383968,0.012653056444835099,0.01265305634185618,Sports
0.010487878411862816,0.01048753302276406,0.010487532851787957,0.9475619913780223,0.010487532264957097,0.010487532070605581,Sports
0.008998960238925532,0.008995826770851461,0.00899582633574559,0.9550177366083517,0.008995824806670948,0.008995825239454889,Sports
0.011448226339294274,0.01144804907229585,0.011448048897939553,0.9427595790761805,0.011448048499387764,0.011448048114902097,Sports
0.008453368885945722,0.008452003628019197,0.008452003249305425,0.9577384443453477,0.008452032760628336,0.008452147130753634,Sports
0.009376185392607978,0.009375947015398947,0.009375946885617369,0.9531200279582653,0.009375946461030422,0.009375946287080047,Sports
0.5554953697325413,0.008539917359773214,0.008539917047536436,0.4103449643784588,0.008539915926220103,0.008539915555470137,Sports
0.7442770145613442,0.012290585652212577,0.012290585598812184,0.2065605421034378,0.012290687740321398,0.012290584343871846,Sports
0.010700709921934158,0.010700579152480225,0.010700579026125038,0.9464969749815743,0.010700578542424708,0.01070057837546158,Sports
0.1613519861715479,0.011305008831725886,0.01130500843646,0.7934279828622439,0.011305007071800393,0.011305006626221742,Sports
0.010088084641735093,0.010087571831076567,0.010087571754917916,0.9495616288288191,0.010087571501537631,0.010087571441913832,Sports
0.009079760324719724,0.009079480359141415,0.009079480031473545,0.9546023215213932,0.009079479222608197,0.009079478540663901,Sports
0.007889968030053903,0.00788939837998646,0.007889398116787018,0.9605524413495782,0.007889397201315653,0.00788939692227876,Sports
0.009095404635361301,0.009094943714173314,0.009094943450973487,0.9545248234425816,0.00909494252515652,0.009094942231753752,Sports
0.5176326869526864,0.011577730418030712,0.011577729979712622,0.436056396283181,0.011577728436022144,0.011577727930367392,Sports
0.554983144185321,0.007765234878465289,0.007765234522966271,0.4139559201744723,0.007765233372050349,0.0077652328667247505,Sports
0.009963058384500081,0.009960441397367245,0.009960441240273607,0.9501951775469134,0.009960440802204972,0.009960440628740725,Sports
0.009155052754235908,0.00915462187042266,0.009154621622019979,0.9542264631907882,0.009154620515201961,0.009154620047331094,Sports
0.010610078343696244,0.010609976875205089,0.01060997674524679,0.9469500154945518,0.0106099763293257,0.010609976211974464,Sports
0.009943995180568134,0.009943381789605894,0.00994338166372329,0.9502824790473968,0.009943381245167712,0.00994338107353825,Sports
0.011654988816138539,0.011654121246763023,0.011654121104128246,0.9417285276795473,0.011654120614761898,0.011654120538661078,Sports
0.3622116873079224,0.008968186659841663,0.008968186470313859,0.6019155688682302,0.008968185485945083,0.008968185207746726,Sports
0.010020647064665707,0.010020563350852213,0.010020563247407266,0.9498971005823882,0.010020562897070638,0.010020562857615973,Sports
0.011534504672061746,0.011534183719829793,0.011534183541011793,0.9423287625071517,0.011534182857111731,0.011534182702833348,Sports
0.4304445934492788,0.010744342000162034,0.010744341875351419,0.5265780399411771,0.010744341511674802,0.010744341222355685,Sports
0.009611393452277095,0.009610174610863916,0.00961017446058614,0.9519479096477932,0.00961017404526907,0.00961017378321072,Sports
0.01018683265890796,0.010186740038858078,0.010186739895564161,0.949066208583217,0.01018673948111392,0.010186739342338831,Sports
0.008897918934290382,0.008897463929581116,0.008897463651093397,0.9555122283744473,0.008897462714105865,0.008897462396482009,Sports
0.008733335559241153,0.008731707118359218,0.00873170692665528,0.9563398381134606,0.008731706247351333,0.008731706034932505,Sports
0.817971394103337,0.014934314379953113,0.014934313839520971,0.12229135425805439,0.014934312207737457,0.01493431121139718,Sports
0.011704912711638092,0.011704711685619514,0.011704711543816351,0.941476242921085,0.011704710687151391,0.011704710450689697,Sports
0.4985590185609538,0.0096651666989884,0.009665166544117278,0.462780316324937,0.00966516600507392,0.00966516586592973,Sports
0.010566270605465718,0.010566057731429311,0.010566057553190468,0.9471695011809321,0.010566056605599165,0.010566056323383234,Sports
0.014096677322672143,0.014096543277069782,0.014096542978289321,0.929517148271384,0.014096542094755884,0.014096546055828761,Sports
0.009921147607729941,0.00992094922147268,0.009920949001919085,0.9503950578114256,0.009920948266146711,0.00992094809130579,Sports
0.6882367164413541,0.014833553645454231,0.014833553471960028,0.25242907077142857,0.014833552930415564,0.014833552739387575,Sports
0.009660866428351773,0.009657647376368069,0.009657647269942232,0.9517085452769072,0.009657646888839303,0.009657646759591524,Sports
0.008899973995447471,0.008899806791546136,0.008899806480633817,0.955500801750498,0.008899805786525343,0.008899805195349237,Sports
0.5951241596939472,0.010137722503963179,0.010137722162600718,0.3643249539793896,0.01013772102404157,0.010137720636057843,Sports
0.007612226501017641,0.0076109641112057395,0.007610963927904985,0.9619439190875022,0.007610963294925283,0.0076109630774442135,Sports
0.010936520549443574,0.01093604746319193,0.010936048192434293,0.9453192898550897,0.010936046934645421,0.010936047005195038,Sports
0.010722790225488549,0.010719633249892599,0.010719632721892889,0.9463986798507322,0.010719630889320509,0.010719633062673137,Sports
0.010062318526941644,0.010062064285290192,0.010062064153704304,0.9496894258116048,0.010062063695227826,0.010062063527231296,Sports
0.009677530507063183,0.00967739759800783,0.009677397452014356,0.9516128806537425,0.009677397008649034,0.00967739678052317,Sports
0.01154090353629965,0.01154047206672935,0.011540471850748447,0.9422972100081055,0.011540471167772279,0.011540471370344946,Sports
0.3733724860013714,0.01117043701339224,0.011170436747966883,0.5819457689637823,0.0111704358006237,0.011170435472863503,Sports
0.008770929004210516,0.008768761206561464,0.008768761135485532,0.9561540269431241,0.008768760890293275,0.008768760820325058,Sports
0.014055580576133195,0.014053178847876399,0.014053178057479217,0.9297317093451919,0.014053177128498066,0.014053176044821253,Sports
0.2253993756801402,0.009992453281091239,0.009992452916808918,0.7346308160440475,0.009992451342526508,0.009992450735385499,Sports
0.008918114239518205,0.008917728755158972,0.008917728518541746,0.9554109732205374,0.008917727816418645,0.008917727449825164,Sports
0.116127583248613,0.008609122959536145,0.008609122903075491,0.8494359270634305,0.008609122457606548,0.008609121367738441,Sports
0.6536209843806587,0.010556869147940075,0.010556868933174392,0.30415154132511213,0.01055686819815888,0.010556868014955895,Sports
0.009351997328916077,0.009351517616421829,0.009351517531678857,0.9532419329460916,0.00935151739119925,0.009351517185692531,Sports
0.3643499659750079,0.010647956299905687,0.010647955894296235,0.5930582133624831,0.010647954442322416,0.01064795402598469,Sports
0.009625895790814005,0.009625392521811705,0.009625392264046559,0.9518725369547297,0.009625391382909949,0.009625391085688184,Sports
0.009332573749699929,0.009332571228388237,0.009332570595315339,0.9082115391686963,0.009337319504371926,0.054453425753528274,Sports
0.013596593191720845,0.01359607222298314,0.01359607186317011,0.9320191215269239,0.013596070632201585,0.013596070563000467,Sports
0.010395853554738125,0.0103956193823809,0.010395619006924357,0.9480216729818106,0.01039561772814237,0.01039561734600354,Sports
0.01366352758458767,0.01366316136916821,0.013663161218054153,0.9316838284239753,0.01366316076615463,0.013663160638059873,Sports
0.6963737860465897,0.01170999627615958,0.01170999615784319,0.25678623036066905,0.011709995670103454,0.01170999548863507,Sports
0.3650633512584956,0.00718454047600593,0.0071845400983798,0.6061984892210506,0.007184538848984757,0.007184540097083343,Sports
0.5521979710389202,0.01249062741269596,0.012490627005391601,0.3978395235039359,0.012490625852222348,0.012490625186834066,Sports
0.7646323537426573,0.012783271525479359,0.012783271459980242,0.18423456086229234,0.012783271253435221,0.012783271156155632,Sports
0.010538530975361634,0.010537326656183057,0.010537327822896531,0.9473121652558094,0.010537324813299947,0.010537324476449573,Sports
0.6786559294171548,0.01009242867093401,0.010092428595256933,0.2809743567044079,0.010092428348568454,0.01009242826367782,Sports
0.012122146631167598,0.01212202094495358,0.012122020418790758,0.761576207830808,0.1899272418783636,0.012130362295916292,Sports
0.4110666820900023,0.011170178380792166,0.01117017855978204,0.5442526094172533,0.01117017606172782,0.011170175490442542,Sports
0.011573130059325776,0.01157303612849099,0.011573035738524588,0.9421347291854015,0.011573034493472282,0.01157303439478482,Sports
0.4329323965170492,0.013651272839167977,0.013651272698648438,0.5124625154653083,0.013651271417820568,0.013651271062005548,Sports
0.011397287992504126,0.011396754571646829,0.01139675418625945,0.9430156979554127,0.011396752862761879,0.011396752431414867,Sports
0.6525110049336577,0.01318760196771617,0.013187605674132127,0.2947385867360427,0.013187600629496343,0.013187600058954885,Sports
0.012333373580644482,0.012332348262662897,0.012332348083317677,0.9383372353407208,0.012332347473514709,0.01233234725913947,Sports
0.011663379693985636,0.011662607596384364,0.011662607254691669,0.941686192526069,0.011662607339514406,0.011662605589355004,Sports
0.48443315669453757,0.009500011938789132,0.00950001172098851,0.47756679793457324,0.009500011029048294,0.009500010682063187,Sports
0.008179282444199992,0.008178189734376364,0.008178190975607607,0.9591079598206709,0.008178188638143463,0.008178188387001831,Sports
0.009251221434245489,0.009250757360724364,0.009250757128345838,0.9537457522851341,0.009250756045382271,0.009250755746167983,Sports
0.008101279922781259,0.008100918454825093,0.00810091811584996,0.9594950499283286,0.008100916924337358,0.008100916653877736,Sports
0.008742805378683896,0.008741626067965432,0.008741625868864105,0.9562906925979002,0.008741625152300104,0.008741624934286133,Sports
0.008045959926554843,0.008045863317929159,0.008045863118119632,0.9597705889731638,0.008045862448762884,0.008045862215469646,Sports
0.010081356603987882,0.010080743904620463,0.010080743715407226,0.9495956698366944,0.010080743069149998,0.010080742870140096,Sports
0.010074895583553997,0.010074062923561295,0.010074062583783964,0.949628857051329,0.010074061145537066,0.01007406071223475,Sports
0.01244612894269258,0.012445694836238025,0.01244569420937701,0.9377710084767301,0.012445700891413522,0.012445772643548672,Sports
0.013382995565578974,0.013381551257074784,0.013381552476703501,0.9330907998790628,0.013381550497248831,0.013381550324331038,Sports
0.9370613212884282,0.012585843392871825,0.012585843195704239,0.012595307458492884,0.012585842495376363,0.012585842169126449,Sports
0.010564900037019171,0.010564290746900256,0.010564290588903095,0.947177939082689,0.01056428993548678,0.010564289609001574,Sports
0.6159852954211291,0.010893417795999278,0.010893417661552749,0.3404410347035867,0.010893417251051286,0.010893417166680986,Sports
0.009202997184092739,0.009202511232240775,0.009202511048777501,0.9539869597998593,0.00920251044988673,0.0092025102851431,Sports
0.00974278680699675,0.009742656471129074,0.009742656307564816,0.951286586394731,0.009742655761167136,0.009742658258411236,Sports
0.010620663735677348,0.01062025004245083,0.010620249774399387,0.9468983390417032,0.010620248853079599,0.010620248552689665,Sports
0.013650855944869285,0.013650436413549039,0.013650436038332393,0.6212222561313387,0.013651178327174412,0.3241748371447361,Sports
0.15190347358871767,0.00795609879422291,0.007956098411928987,0.8162721352489177,0.007956097402137357,0.007956096554075372,Sports
0.010500985576422426,0.010500781684533361,0.01050078138756419,0.9474958904984557,0.010500780593120658,0.010500780259903409,Sports
0.008534919971103038,0.008534474949211338,0.008534474766865252,0.9573271822658651,0.00853447412528012,0.008534473921675055,Sports
0.009802440764392217,0.009802262597764401,0.009802262455709022,0.9509885105461314,0.00980226203611814,0.009802261599884845,Sports
0.010014549989119333,0.010014227864141929,0.010014227677794741,0.9499285403409167,0.010014227271016925,0.010014226857010424,Sports
0.007343968600737252,0.007343710604297574,0.007343710298396444,0.963281192363606,0.007343709289025496,0.007343708843937216,Sports
0.009640910471030256,0.009640568340954269,0.009640568249571522,0.9517968159159681,0.009640569169134647,0.009640567853341171,Sports
0.008020035266283705,0.008018450424985566,0.008018450139660805,0.9599061661489648,0.00801844916211846,0.008018448857986662,Sports
0.009591107602947556,0.009590747415717355,0.009590747248532754,0.9520459046970472,0.009590746604969709,0.009590746430785618,Sports
0.01424542137957797,0.014245275155834628,0.014245274662773203,0.6266809440347418,0.01424553454079593,0.31633755022627646,Sports
0.010837341913410382,0.01083639680330073,0.01083639649897532,0.945817074243271,0.010836395439761016,0.010836395101281681,Sports
0.46569145688968067,0.008289569515527392,0.008289569253588343,0.5011502678926346,0.008289568366387055,0.008289568082181875,Sports
0.43950456284189954,0.008879804875425862,0.008879804584110739,0.5249762210538957,0.00887980345799844,0.008879803186669645,Sports
0.010058474250591302,0.010058373949037356,0.01005837381031535,0.9497080313717802,0.010058373365232782,0.0100583732530431,Sports
0.01090636761069955,0.01090579224115985,0.010905792063464757,0.9454704651601554,0.010905791592313547,0.010905791332206783,Sports
0.010866341050962193,0.010865663337728237,0.010865663309381863,0.945671005884511,0.010865663215409509,0.010865663202007152,Sports
0.010608223477724447,0.010607309456123504,0.01060730917760563,0.9469625410011508,0.010607308295814827,0.010607308591580754,Sports
0.009913430580763665,0.009912690838075725,0.009912690707038716,0.9504358075128511,0.009912690244196274,0.00991269011707461,Sports
0.013405034358638638,0.013404862019043085,0.013404861596964865,0.7440354664275594,0.013405540964103794,0.20234423463369022,Sports
0.3327723583567584,0.010234711985975573,0.010234711255932179,0.6262888005984485,0.010234709890723977,0.010234707912161545,Sports
0.009811115351110896,0.009810537853538012,0.00981053765834127,0.9509467354879865,0.009810536933534559,0.009810536715488833,Sports
0.010512091166049186,0.010504355651444329,0.01050435531794134,0.9474704898788944,0.01050435415396075,0.010504353831710084,Sports
0.009737819604838634,0.009737772002964263,0.009737771786722905,0.9513110944840826,0.009737771297940744,0.009737770823450806,Sports
0.5928430655128404,0.010184083809550859,0.010184083406277362,0.36642060363056755,0.010184082042591367,0.010184081598172546,Sports
0.010454791978514979,0.010454670437611807,0.010454671025904205,0.9477265273585835,0.0104546696941166,0.01045466950526883,Sports
0.010981271494360033,0.01098110380227191,0.010981103614504632,0.9450943151960867,0.010981103106186881,0.01098110278658987,Sports
0.01026494171100694,0.01026444253208778,0.010264442435359374,0.9486772892350768,0.010264442092572053,0.01026444199389699,Sports
0.008739066146429433,0.008738007915550187,0.00873800781480888,0.9563089039622448,0.008738007362944084,0.00873800679802269,Sports
0.9282713902860859,0.014344585823433287,0.014344585696201888,0.014350267815536487,0.014344585256731,0.01434458512201138,Sports
0.381666387633049,0.009260041487515339,0.00926004125513048,0.5812934489982173,0.00926004083296662,0.009260039793121122,Sports
0.011708960086818133,0.011708809537285578,0.011708809490164406,0.9414558021829063,0.011708809355692237,0.011708809347133376,Sports
0.009546658957976118,0.009546414594247297,0.009546414449922996,0.9522676840301338,0.009546413981153159,0.00954641398656637,Sports
0.011373993082494885,0.011365275442094822,0.01136527530710387,0.9431649066159054,0.01136527482974373,0.01136527472265724,Sports
0.012015902213638612,0.012012975216590237,0.012012975061781854,0.9399317997540554,0.01201337333059823,0.012012974423335761,Sports
0.010026253137022646,0.010025877740388068,0.010025877640517421,0.9498702369266362,0.010025877305269968,0.010025877250165753,Sports
0.010393076293697984,0.010392141107572406,0.010392140801778641,0.9480383630204942,0.010392139779334423,0.010392138997122253,Sports
0.010303608239627546,0.010303646602252243,0.010303645898439021,0.9484818129545509,0.010303643486640743,0.01030364281848948,Sports
0.009176125716022493,0.009175880009875209,0.00917587974697008,0.9541203565915071,0.009175879377981628,0.009175878557643487,Sports
0.011907048699849527,0.011906763149334981,0.011906762869055494,0.9404659002521244,0.011906761971748997,0.011906763057886485,Sports
0.008477537084716427,0.008476941224288752,0.008476941103897885,0.9576146988722536,0.008476940988487463,0.008476940726355993,Sports
0.011203804757738129,0.011203452377617,0.011203452069280587,0.9439823888849574,0.011203451047624144,0.011203450862782776,Sports
0.009848487558406062,0.009848348835192092,0.009848348547098726,0.9507581202742186,0.009848347548461134,0.00984834723662338,Sports
0.37667205619718647,0.011103258968254849,0.011103258609124445,0.5789149117476435,0.011103257440808634,0.011103257036982063,Sports
0.008623031874489014,0.008622768453404268,0.008622768143797066,0.9568858977000216,0.008622767112937711,0.008622766715350323,Sports
0.5778179099993399,0.008832317069121966,0.008832317043934538,0.38685282317110914,0.008832316452574858,0.008832316263919563,Sports
0.012590812734941089,0.012590754531205764,0.012590754233660956,0.9370461681072679,0.012590754272299335,0.012590756120624831,Sports
0.010006822611125806,0.010005361874953234,0.010005361470967488,0.949971734586072,0.010005359973854856,0.010005359483026763,Sports
0.009166418850325925,0.00916586946978801,0.009165869082951254,0.9541701090928211,0.00916586710165966,0.009165866402454186,Sports
0.011026590314053626,0.011026478058158347,0.011026477986226569,0.9448674982205587,0.011026477743504027,0.011026477677498717,Sports
0.009321723086570876,0.009319378951641902,0.009319378552262338,0.9534007655542529,0.009319377152059322,0.00931937670321263,Sports
0.009806779257028159,0.009806426029393705,0.00980642594265207,0.9509675176495714,0.009806425597970287,0.009806425523384364,Sports
0.8046321181532897,0.009227134283580211,0.009227134157754575,0.15845934608880663,0.009227133746322409,0.009227133570246208,Sports
0.7310593728492516,0.010770403401467189,0.010770403236539584,0.2258590152954212,0.010770402705349532,0.01077040251197102,Sports
0.12879546287062174,0.011736912632499373,0.011736912446652871,0.8242568905098058,0.011736911010159909,0.011736910530260231,Sports
0.010126365320864677,0.01012597733361406,0.010125977285303695,0.9493697264196874,0.010125976911171291,0.010125976729358945,Sports
0.668760340833442,0.010836596841663132,0.01083659677106131,0.2878932726380755,0.0108365964945012,0.010836596421256785,Sports
