Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Category
0.9591091241470207,0.010222393711060011,0.01022369428560907,0.010222393640281238,0.010222394216028934,Sports
0.9687744448075761,0.007806130223596051,0.007807165802622544,0.007806130128743265,0.007806129037462004,Sports
0.49932847433430144,0.008651464423060237,0.47471713761043255,0.008651464124944146,0.008651459507261525,Sports
0.010618812253532494,0.010615925509362245,0.9575334134815586,0.010615925375852767,0.010615923379693915,Sports
0.9639566952725256,0.009010627121035477,0.00901142453035255,0.009010627006935619,0.009010626069150908,Sports
0.9524292451895043,0.01189249131232674,0.011893281871426034,0.011892491251701382,0.011892490375041576,Sports
0.96023486427033,0.00994102219471888,0.009942071411499824,0.009941022064858118,0.009941020058593132,Sports
0.9461330362057272,0.013466448557474696,0.01346761907589494,0.013466448494657416,0.013466447666245895,Sports
0.009592428059675102,0.009585507479300065,0.9616510416465603,0.009585507278216276,0.009585515536248321,Sports
0.41841542144063754,0.009696701877036869,0.5524944184848274,0.009696702088657281,0.009696756108840843,Sports
0.9602974351875965,0.009925491481351922,0.00992609096818276,0.009925491456323227,0.00992549090654562,Sports
0.955700263867388,0.011074789245998102,0.011075370381214734,0.01107478913768096,0.011074787367718011,Sports
0.8065082248018622,0.0102115105100506,0.16285724614864464,0.010211510394703412,0.010211508144739215,Sports
0.1350196030918276,0.011189935052111607,0.8314105942240253,0.011189934907497905,0.011189932724537674,Sports
0.9570162022194356,0.010745619239175415,0.010746940963798308,0.01074561918666367,0.010745618390927025,Sports
0.9599353745471663,0.010016070074135965,0.010016418208861008,0.010016069906942555,0.01001606726289428,Sports
0.9559954773863756,0.01100096301868672,0.011001633791288495,0.011000962970883148,0.01100096283276612,Sports
0.01018556215105617,0.010178150929355558,0.9592799873724251,0.010178150996757913,0.010178148550405402,Sports
0.009364223775667549,0.009360005730993031,0.9625557604673471,0.009360005525718924,0.009360004500273458,Sports
0.01661155999158052,0.01660268544289158,0.9335799742496482,0.016602684778051494,0.016603095537828308,Sports
0.1984620853698425,0.012815265798011545,0.763092118453423,0.012815265710410147,0.01281526466831288,Sports
0.9576039516832606,0.01059867420460407,0.010600026943312775,0.01059867410823969,0.010598673060583026,Sports
0.00908119120004386,0.009077372918365972,0.9636866856179267,0.009077372713032609,0.009077377550630945,Sports
0.953677016046595,0.011580601828052057,0.011581179270204087,0.011580601732891126,0.011580601122257705,Sports
0.008528090808921201,0.008523936482113323,0.965900068224071,0.008523936472572543,0.00852396801232208,Sports
0.9621393894769277,0.009464681253647429,0.00946656805533628,0.0094646811772262,0.009464680036862313,Sports
0.008616495318728955,0.008613438094194988,0.9655431917039519,0.008613437921302343,0.008613436961821772,Sports
0.012447051957747273,0.012443519326378097,0.9502223925226755,0.012443519184376948,0.012443517008822238,Sports
0.9567342006651908,0.010816312922471987,0.010816861985717154,0.010816312848059534,0.010816311578560526,Sports
0.4203379163793627,0.011434183466235976,0.545359536610781,0.011434183273985815,0.011434180269634647,Sports
0.9592375006742142,0.010190360891677536,0.010191417370110704,0.010190360858119576,0.010190360205878069,Sports
0.9633481325640753,0.009162669612916277,0.009163842405079173,0.009162669419156711,0.009162685998772478,Sports
0.9681896820436017,0.007952132912467085,0.00795392184900828,0.007952132755021253,0.00795213043990194,Sports
0.9632826187543163,0.009178453226769186,0.009182021770609899,0.009178453049092008,0.009178453199212787,Sports
0.011718353371277046,0.011713281201115972,0.9531418066697848,0.01171328096378188,0.01171327779404034,Sports
0.007828769032349128,0.00782591985196293,0.9686934741721018,0.00782591968343629,0.007825917260149808,Sports
0.9597570198690358,0.010060607498452756,0.010061158497811945,0.010060607467085866,0.01006060666761355,Sports
0.963041271891113,0.009239208348044424,0.009241091782509512,0.00923920814770582,0.009239219830627298,Sports
0.9571045761616737,0.010723741889002587,0.010724199413226155,0.010723741815919204,0.010723740720178584,Sports
0.9598254129453656,0.010043246366752264,0.0100448493215607,0.010043246287450288,0.010043245078871154,Sports
0.18474935247911148,0.011791572497218673,0.7798759299228877,0.011791572394030928,0.011791572706751442,Sports
0.009052096335054773,0.009049233590185448,0.9638002043314026,0.009049233504813703,0.009049232238543365,Sports
0.9595115126109444,0.010121987242780213,0.01012252555612559,0.010121987199183554,0.010121987390966388,Sports
0.953323616075518,0.011668763766776563,0.011670094632143711,0.011668763650932607,0.011668761874629193,Sports
0.010867804023038972,0.010861009027783272,0.9565491699933713,0.01086100895746846,0.010861007998337831,Sports
0.9611825083198113,0.009703434244512338,0.009707190534164425,0.009703434149779054,0.009703432751733028,Sports
0.5349111806635332,0.01029166547430378,0.4342138233108736,0.010291665339741693,0.010291665211547818,Sports
0.9640894949952158,0.008977331269025222,0.00897851383391062,0.008977331108028461,0.008977328793819827,Sports
0.008813011821966107,0.008808575206441942,0.9647612640335688,0.008808575119409396,0.008808573818613727,Sports
0.015175970481305378,0.0151607615302818,0.9393417378374641,0.015160761168518031,0.015160768982430647,Sports
0.9526248789638888,0.011843332792518554,0.01184512468194942,0.011843332656468579,0.011843330905174487,Sports
0.00976635709308428,0.00975948023777954,0.9609552020120626,0.009759480149421558,0.009759480507652024,Sports
0.9572834037303642,0.010678890359309358,0.01067992788700635,0.010678890206731519,0.010678887816588602,Sports
0.9428071775895542,0.014298066432870281,0.014298624955547928,0.014298066469908007,0.014298064552119497,Sports
0.9599179187357085,0.010020343898739062,0.010021051490554137,0.010020343808484098,0.010020342066514162,Sports
0.015061932423819748,0.015056880441671241,0.9397674276989685,0.01505688035812195,0.01505687907741852,Sports
0.733350453340305,0.009751918569665164,0.2373937927056328,0.009751918452980072,0.009751916931416905,Sports
0.964080196293374,0.008979713654517557,0.008980665578169874,0.008979713480027386,0.008979710993911146,Sports
0.010248281032039995,0.010241504423145245,0.959027207806854,0.010241504245314646,0.010241502492646149,Sports
0.16746108665132767,0.007669311653574847,0.8095309798526718,0.007669311553699539,0.007669310288726266,Sports
0.9557705468797172,0.011056962327961887,0.0110585668162904,0.011056962250165416,0.011056961725865158,Sports
0.010839750996675074,0.010835619927146753,0.9566533911392534,0.01083561969268925,0.010835618244235443,Sports
0.9593411905996709,0.010164336871291854,0.010165660766812395,0.01016433678824288,0.010164474973981964,Sports
0.9609113444030553,0.00977195552488273,0.009772789004674577,0.009771955439176465,0.009771955628211086,Sports
0.9532979687405839,0.011675203758880943,0.01167642211454489,0.01167520363094863,0.01167520175504151,Sports
0.717733225096974,0.011296613045370515,0.24837693862707097,0.011296612881296866,0.011296610349287509,Sports
0.008849448148080096,0.008846331141529223,0.9646115590489384,0.008846331135537813,0.008846330525914521,Sports
0.9429839964210872,0.014253369249702058,0.014255900322346284,0.014253368805704757,0.014253365201159749,Sports
0.010097760376512836,0.010093069857584803,0.9596230324791033,0.010093069712876757,0.0100930675739222,Sports
0.9640074243466747,0.00899794477475452,0.008998743506820311,0.008997944657167665,0.008997942714582678,Sports
0.5383945423820806,0.008683924859541564,0.43555368563684266,0.008683924664478307,0.00868392245705686,Sports
0.010672803481257272,0.010669463573233472,0.9573188075668978,0.010669463467656947,0.010669461910954534,Sports
0.962239638696464,0.009439788836325725,0.009440995192152002,0.00943978878920397,0.009439788485854254,Sports
0.010765135937664375,0.0107623383785335,0.9569478512032281,0.010762338243227032,0.010762336237347014,Sports
0.9611232456671535,0.009718921723963412,0.009719991360671474,0.009718921579025543,0.009718919669186284,Sports
0.6899215841037545,0.00942029385107948,0.009424525378086827,0.009420296288945005,0.2818133003781341,Sports
0.9448651788527643,0.013783428851641398,0.013784537961443901,0.013783428695400182,0.013783425638750159,Sports
0.9579804708718636,0.010504774838876987,0.010505207219984184,0.010504774642551909,0.010504772426723385,Sports
0.9445895493105247,0.01385241260132294,0.013853213025408886,0.013852412521537646,0.01385241254120595,Sports
0.011852586448441635,0.011848733522162121,0.9526012143832255,0.011848733438550004,0.01184873220762064,Sports
0.18476586820407806,0.007236414059474044,0.7935248799430649,0.00723641388984702,0.0072364239035359774,Sports
0.012652236145965074,0.012648498082660935,0.9494022700174053,0.012648497909793978,0.012648497844174803,Sports
0.012951910115002806,0.01294878670436245,0.9482017302683298,0.012948786669924696,0.012948786242380323,Sports
0.9573991105469059,0.0106495391440988,0.010652275949515299,0.01064953898007546,0.010649535379404412,Sports
0.010198469330609155,0.01019530237049002,0.9592156240346809,0.010195302361621878,0.010195301902598191,Sports
0.7116845179673783,0.01227068157445339,0.012274715940975447,0.012272304518833753,0.2514977799983592,Sports
0.011302756171795185,0.011296176348276177,0.9548087110551605,0.011296176136318059,0.01129618028845017,Sports
0.9531654083896179,0.011708493220673171,0.011709115530765746,0.011708493104988867,0.011708489753954167,Sports
0.013848879425573947,0.013840127497753736,0.9446307401855778,0.013840127357669355,0.013840125533425238,Sports
0.9538861218553973,0.011528105983494167,0.011529563955535744,0.011528105766832514,0.011528102438740223,Sports
0.013371819536329274,0.01336381340906045,0.9465367224483103,0.013363813227976938,0.013363831378323107,Sports
0.012493863770981372,0.01248637441602608,0.95004701497596,0.012486374287252192,0.01248637254978026,Sports
0.9527964300661688,0.01180022790811348,0.011802888829939528,0.011800227687552503,0.011800225508225628,Sports
0.009596686033824546,0.009591079526609567,0.961630077090238,0.009591079412956144,0.009591077936371916,Sports
0.496619431230633,0.008245703363981404,0.478643461811961,0.008245703170423982,0.008245700423000529,Sports
0.9626505312002034,0.00933711558271411,0.00933812499673618,0.009337115413237252,0.009337112807108966,Sports
0.7391625048561429,0.008167320345973152,0.008173593479239108,0.008167320009212269,0.23632926130943258,Sports
0.5810199858447544,0.008818804490632673,0.3925236031490317,0.008818804320689844,0.008818802194891173,Sports
0.9675552440667136,0.008111103128080704,0.008111448372741683,0.008111103021014929,0.008111101411449157,Sports
0.9592651783878084,0.010183386732941228,0.010184663297491684,0.010183386629538618,0.010183384952219996,Sports
0.9592892919333783,0.010176608153648296,0.010180887896576578,0.010176607897231576,0.010176604119165296,Sports
0.9495866022100794,0.012602506877347456,0.01260393674933233,0.012602506519618584,0.012604447643622261,Sports
0.945744914832104,0.013563044765984245,0.013565952583265102,0.013563044665623098,0.013563043153023573,Sports
0.012749228503191028,0.012746241513999378,0.9490120490755819,0.012746241392315845,0.01274623951491187,Sports
0.9572898700661591,0.010677088131477112,0.010678841511887267,0.010677088007429864,0.010677112283046426,Sports
0.011021167339448771,0.011013365385283027,0.9559387376288542,0.011013365320745651,0.011013364325668367,Sports
0.9628473194906975,0.009287962185708978,0.009288795593347008,0.00928796217779255,0.009287960552453838,Sports
0.9606455631295842,0.009838494056246243,0.009838954855885589,0.009838495363437595,0.009838492594846414,Sports
0.9570622807534414,0.010734228804654012,0.010735035233316002,0.010734228654366082,0.010734226554222584,Sports
0.5011717677493644,0.013839411786875451,0.45730851258025806,0.013839415029912086,0.01384089285358999,Sports
0.00802600814559061,0.008019852896750041,0.9679144341826961,0.008019852681881861,0.008019852093081408,Sports
0.9575505379842476,0.010612184696130433,0.010612910452088705,0.01061218453880514,0.010612182328728074,Sports
0.9655667435453715,0.00860793598903481,0.008609450424390925,0.008607935879332371,0.00860793416187039,Sports
0.9604024818768127,0.009899273338747672,0.009899699587750565,0.009899273233350594,0.009899271963338362,Sports
0.9595364032475351,0.010115520471474434,0.010117037095851392,0.01011552038719699,0.010115518797942112,Sports
0.970406020963446,0.007398031023583924,0.0073998884691997375,0.0073980308362241644,0.0073980287075463575,Sports
0.9610615288698648,0.009734407111094438,0.009735249078656074,0.009734407059457596,0.009734407880926946,Sports
0.008089876849790565,0.008083278161553815,0.9676602910709394,0.00808327799558911,0.00808327592212709,Sports
0.9612649158859825,0.00968359801392032,0.009684291754389144,0.009683597915634041,0.009683596430074064,Sports
0.5917101559821801,0.014451237775152692,0.36493517207009535,0.014451240572651713,0.014452193599920156,Sports
0.9561771068916389,0.010955091539622479,0.010957610837701847,0.01095509136384328,0.010955099367193641,Sports
0.22060125534738476,0.00835879834693559,0.7543223516550839,0.008358798222501894,0.008358796428093885,Sports
0.008964731514521231,0.00895925084198239,0.9641575177667902,0.00895925082502831,0.008959249051678138,Sports
0.9593572998500663,0.010160557784418517,0.010161028076229721,0.010160557726907509,0.010160556562377878,Sports
0.9558940651619001,0.0110260476037534,0.011027793924635803,0.011026047491372534,0.011026045818338227,Sports
0.956058736678405,0.010985021792713863,0.01098619822319476,0.010985021778627363,0.010985021527058781,Sports
0.9571141809682597,0.010721023389357215,0.010722751772898132,0.010721023233191579,0.010721020636293365,Sports
0.9599504994925747,0.01001193182336957,0.010013706359032358,0.01001193174431492,0.010011930580708496,Sports
0.5874100541502013,0.013587042226244898,0.3718274072396053,0.01358704481296715,0.013588451570981276,Sports
0.010346024519768874,0.010340222997216666,0.9586333042477906,0.010340222726031783,0.010340225509192133,Sports
0.9603674862742151,0.009907740979558662,0.009909293023826609,0.009907740860451958,0.00990773886194772,Sports
0.010621657124454629,0.010615806474127729,0.957530926371612,0.01061580631683449,0.010615803712971009,Sports
0.9606656437172252,0.009833499824406615,0.009833858827317141,0.009833499713351046,0.009833497917699906,Sports
0.010291879950844959,0.010288762372210046,0.9588418361156882,0.010288762216557452,0.010288759344699269,Sports
0.9577380760210359,0.01056512561916613,0.010566548942185986,0.010565125514483723,0.010565123903128311,Sports
0.6281195337491627,0.011103120857154924,0.3385711061163002,0.011103120696256345,0.01110311858112557,Sports
0.9585151121575675,0.010370888256546808,0.010372224012168979,0.010370888201132968,0.010370887372583832,Sports
0.9647363016551516,0.008815024156784498,0.008818627540811945,0.00881502403932409,0.008815022607927898,Sports
0.01455541467366637,0.014553332506770975,0.9417845889578269,0.014553332435633799,0.01455333142610194,Sports
0.009352228935517766,0.009346513957068345,0.9626082316339267,0.009346513810483709,0.009346511663003387,Sports
0.9526090675675146,0.011847529826901217,0.011848343425097302,0.011847529803755728,0.01184752937673125,Sports
0.9614451609104026,0.009638424071068618,0.00963956831847398,0.009638423989225167,0.009638422710829897,Sports
0.24550743633971644,0.011495985609041116,0.7200046081487302,0.011495985549506661,0.011495984353005662,Sports
0.9513633847489507,0.012158984175660512,0.012159663801127468,0.012158984119189281,0.012158983155072002,Sports
0.9594891203064884,0.010127412847052422,0.0101286421969684,0.010127412788941388,0.010127411860549475,Sports
0.9579946954722323,0.01050120017865694,0.0105017064657739,0.010501199988820592,0.010501197894516263,Sports
0.9583562360269704,0.010410833652389926,0.01041126828891122,0.010410833352350362,0.010410828679378092,Sports
0.7494119429269624,0.009261027413182583,0.22280496909930214,0.009261027169078936,0.009261033391474006,Sports
0.9517983297911391,0.012050212192836326,0.012051036246745946,0.012050212039185612,0.012050209730093114,Sports
0.9657979411519894,0.008549467193818614,0.008553647266329806,0.008549467092299057,0.008549477295563133,Sports
0.9546773296503354,0.011330372626052338,0.011331554432433128,0.011330372448262889,0.011330370842916186,Sports
0.9602142245342331,0.009946280169933364,0.009946937796460945,0.00994628000961371,0.009946277489758737,Sports
0.01123305640534788,0.011227799935090139,0.9550835455319864,0.011227799787330725,0.011227798340244866,Sports
0.9652085216760496,0.008697732295232935,0.008698284311344279,0.00869773213369104,0.008697729583682189,Sports
0.008916074797921707,0.00891099690973231,0.9643509358902412,0.008910996824971125,0.008910995577133755,Sports
0.4042677892311871,0.012751408012139746,0.557477968879556,0.012751414172036934,0.012751419705080182,Sports
0.9595724250775134,0.010106431326645907,0.010108284762549302,0.010106431099526915,0.010106427733764481,Sports
0.9629882715761138,0.009250680799456318,0.009259692050535477,0.009250680454759883,0.009250675119134442,Sports
0.9554018075926659,0.011149408886858793,0.011149966402393255,0.011149408852779713,0.011149408265302384,Sports
0.27110799776117117,0.009407043372811012,0.7006708763177403,0.0094070431297254,0.009407039418552053,Sports
0.9603836747161633,0.009903587687293984,0.00990556331401719,0.00990358760879216,0.009903586673733342,Sports
0.009315455493250514,0.009313055305154236,0.9627453739413497,0.009313055234229038,0.009313060026016454,Sports
0.010891044583654863,0.010887675179302808,0.9564459304055261,0.01088767507721809,0.010887674754298199,Sports
0.28049031805608504,0.011876187853929028,0.6838811208019971,0.011876187688014298,0.011876185599974387,Sports
0.9590803485725617,0.01022957499114551,0.010230927636476744,0.010229574918717718,0.010229573881098348,Sports
0.010959178638860968,0.010955309962844516,0.956174892126102,0.010955309926922336,0.010955309345270083,Sports
0.9594912202860278,0.010126861794990411,0.010127920132094282,0.01012686159564751,0.010127136191239998,Sports
0.9593312523440906,0.010166935476549925,0.01016794324866188,0.01016693536360791,0.010166933567089597,Sports
0.014178852390266035,0.014175095938254908,0.9432958622979641,0.014175095777479788,0.014175093596035056,Sports
0.9602724857938952,0.009931481329658815,0.009933070859789271,0.009931481294673052,0.009931480721983597,Sports
0.014870925565104075,0.014867053698493933,0.9405279151796592,0.014867053587616185,0.014867051969126625,Sports
0.960444184353498,0.009888766138177742,0.009889518581669034,0.009888766097083874,0.009888764829571343,Sports
0.9572111118135682,0.010697070024389816,0.010697677961690936,0.010697069998899158,0.01069707020145201,Sports
0.9554456889401581,0.01113795197806233,0.011140455543148253,0.011137951880731656,0.011137951657899658,Sports
0.9540974523779749,0.011474358925238473,0.01147575661744029,0.011474358828349289,0.01147807325099675,Sports
0.012028659253687178,0.012019549240039657,0.9519126935083301,0.012019549206528162,0.012019548791414918,Sports
0.01187660198640668,0.011874078172498474,0.9525011659928173,0.011874078024069762,0.01187407582420784,Sports
0.9643527269809017,0.00891164203560812,0.00891234784655661,0.008911641975731058,0.008911641161202565,Sports
0.8626348132637096,0.009176615449259807,0.10983534348548071,0.009176615274076953,0.009176612527473019,Sports
0.9632088010471723,0.009197281102465869,0.009199357243296808,0.009197280976342143,0.009197279630722742,Sports
0.9479600982214497,0.013009733694760427,0.013010700921711695,0.013009733689093177,0.013009733472984925,Sports
0.9645418926465981,0.008864393205349284,0.008864930685780363,0.008864393060611599,0.008864390401660652,Sports
0.9592535196854746,0.010185983284672597,0.01018853257604166,0.010185983161306594,0.010185981292504632,Sports
0.9651394571883106,0.008714892254248268,0.008715867297433457,0.008714892176263436,0.008714891083744182,Sports
0.00885097148289563,0.008842022607283236,0.9646229607618128,0.00884202247894232,0.008842022669065993,Sports
0.011718225281447066,0.011715375632656611,0.9531356482127432,0.011715375598579375,0.011715375274573645,Sports
0.011235117876500606,0.011231987698547564,0.9550689206837211,0.011231987603713823,0.011231986137516907,Sports
0.010478128276234289,0.010474617804495982,0.9580980193296237,0.010474617747482429,0.010474616842163633,Sports
0.9619111864075434,0.009522028346149038,0.009522729740041572,0.009522028274096199,0.009522027232169805,Sports
0.9604952567942234,0.009875920621006437,0.009876983057507067,0.009875920510283086,0.009875919016979895,Sports
0.01161101081574461,0.011608127857182574,0.9535646070742234,0.011608127773227447,0.011608126479621771,Sports
0.011859053826149057,0.0118569706856409,0.9525700364092891,0.011856970555517345,0.011856968523403679,Sports
0.5406178383380004,0.008859773181090337,0.4328028448057164,0.00885977301808071,0.0088597706571122,Sports
0.011317171907196324,0.01131017656540869,0.9547522998322675,0.011310176641951906,0.011310175053175614,Sports
0.9587555204974428,0.010310962488779767,0.010311592999289802,0.010310962434109797,0.010310961580377802,Sports
0.9530825845398524,0.011729215738979249,0.011729769292574282,0.011729215684286129,0.011729214744308006,Sports
0.9537533536438781,0.011551694683753728,0.011591565258933059,0.011551694503790413,0.01155169190964478,Sports
0.9420710191054051,0.014482027883752918,0.01448289921058824,0.014482027775041628,0.014482026025212015,Sports
0.963183190551643,0.009203255387977016,0.009207044451167993,0.009203255284536468,0.009203254324675503,Sports
0.011789986211919507,0.01178472411287162,0.9528558422604031,0.011784724091756368,0.011784723323049218,Sports
0.013392967569910827,0.013387305232230756,0.9464450865528131,0.013387305145787402,0.013387335499257939,Sports
0.9534487634895839,0.011636984941273305,0.011640282842549697,0.011636984828306322,0.011636983898286645,Sports
0.9548488188419109,0.011287645348397966,0.011288249166161694,0.011287645095239643,0.011287641548289672,Sports
0.9545952945142682,0.011350600508346487,0.011352906202771991,0.011350600362935637,0.011350598411677753,Sports
0.4223488170971319,0.01125819458185713,0.5438765988756306,0.011258194407823208,0.01125819503755718,Sports
0.009967348099607795,0.009963387813181363,0.960142489483746,0.00996338775968816,0.009963386843776704,Sports
0.012535332835192429,0.012530416338331414,0.9498734197144842,0.012530416240394712,0.012530414871597154,Sports
0.013516179269420805,0.013508935870058875,0.9459570152227648,0.013508935680640736,0.013508933957114801,Sports
0.963297722485402,0.009175447052086663,0.00917593710194602,0.009175447009973824,0.00917544635059152,Sports
0.6678164836459625,0.00921184631950469,0.3045479800177908,0.009211846171593676,0.009211843845148516,Sports
0.9583449627206418,0.010413336839961969,0.010415028828794385,0.010413336729313449,0.010413334881288445,Sports
