Topik 1,Topik 2,Topik 3,Topik 4,Category
0.012319697986865358,0.012319697393578119,0.012319697919087087,0.9630409067004695,Sports
0.00893231301439425,0.00893231322455949,0.008932314457441934,0.9732030593036044,Sports
0.01126338039663249,0.011263380313506542,0.011263381177951661,0.9662098581119092,Sports
0.009427681862489191,0.00942768196114511,0.009427682330265554,0.9717169538461001,Sports
0.008111334519353967,0.008111334675711332,0.008111335789051518,0.9756659950158832,Sports
0.010862378289801227,0.01086237846695001,0.0108623792354072,0.9674128640078417,Sports
0.008413672277761434,0.008413670225707217,0.008413673145145547,0.9747589843513857,Sports
0.011103079450724385,0.011103080087873052,0.01110308285418743,0.9666907576072151,Sports
0.012291542139892826,0.012291539590064479,0.012291542160602574,0.96312537610944,Sports
0.01197089730445596,0.01197089831258551,0.011970899001699618,0.964087305381259,Sports
0.0117765962075241,0.01177667946335444,0.011776599622858794,0.9646701247062626,Sports
0.012206365263400873,0.012206368731500076,0.012206366863770975,0.9633808991413281,Sports
0.011660876776033969,0.011660877053254876,0.011660878356729553,0.9650173678139816,Sports
0.01242366035520215,0.3917843860428822,0.012422943445048696,0.583369010156867,Sports
0.010767802302155781,0.0107678027801387,0.010767802686282465,0.9676965922314231,Sports
0.009374458975140897,0.009374459190565343,0.009374460015593779,0.9718766218186999,Sports
0.01213826128274674,0.012138261519626813,0.012138262716951311,0.9635852144806752,Sports
0.009296043168702599,0.009296049818842392,0.009296058087012777,0.9721118489254422,Sports
0.009649942472366961,0.009649943045952234,0.009649944326116653,0.971050170155564,Sports
0.008774096067605335,0.00877409741543161,0.008774098792116042,0.9736777077248471,Sports
0.010395073400275389,0.010395073515330306,0.010395074445406055,0.9688147786389882,Sports
0.016690152551096498,0.01669015269704851,0.01669015373274915,0.9499295410191059,Sports
0.011455953295959876,0.01145594526173532,0.011455948620372573,0.9656321528219322,Sports
0.010600320854413224,0.010600320934302333,0.010600321504531954,0.9681990367067526,Sports
0.010131659996914066,0.010131660425135431,0.01013166246891803,0.9696050171090326,Sports
0.011414688620774225,0.01141468898603533,0.011414690712192995,0.9657559316809975,Sports
0.009974496498945898,0.009974496852866183,0.009974498431239657,0.9700765082169482,Sports
0.011336952666814448,0.011336952993090111,0.011336954447776342,0.965989139892319,Sports
0.0136759384663892,0.013675938660451754,0.01367593964707267,0.9589721832260865,Sports
0.009798984515011766,0.009798984968279557,0.009798987485921841,0.9706030430307868,Sports
0.011440661022442828,0.011440661103111234,0.0114406615632322,0.9656780163112137,Sports
0.01139691248261591,0.011397003430746722,0.011396913092621147,0.9658091709940162,Sports
0.008592105566037775,0.00859210556212596,0.00859210682501365,0.9742236820468225,Sports
0.007937685558346381,0.007937685680546756,0.00793768632028682,0.97618694244082,Sports
0.008280260200330942,0.00828026036225705,0.008280261525833213,0.9751592179115788,Sports
0.00955511182500138,0.009555111333534294,0.00955511207254142,0.9713346647689229,Sports
0.009311814396373573,0.009311807474446146,0.009311809207964315,0.9720645689212158,Sports
0.01095490281805818,0.010954483504384268,0.010954487742494445,0.9671361259350632,Sports
0.0104337908097771,0.010433791286544914,0.14051693893996126,0.8386154789637167,Sports
0.00801587548777321,0.008015876144436562,0.008015877650915326,0.9759523707168749,Sports
0.009962735245301703,0.009962735878427251,0.009962736671444991,0.970111792204826,Sports
0.008693214058736501,0.008693213786559406,0.008693214809457705,0.9739203573452464,Sports
0.010936383047073957,0.22544734375649284,0.010936383369157605,0.7526798898272756,Sports
0.012494085921021705,0.012494086347251354,0.012494088361772205,0.9625177393699549,Sports
0.009376873004811466,0.009376873332580232,0.009376875422639389,0.971869378239969,Sports
0.009957963919222544,0.009957964191359532,0.009957965470156314,0.9701261064192616,Sports
0.010822235544328648,0.010822235671007008,0.01082223623525245,0.967533292549412,Sports
0.009415827871268226,0.009415827955078096,0.009415828467175997,0.9717525157064777,Sports
0.00976691205498963,0.00976691218826151,0.009766912918833668,0.9706992628379152,Sports
0.008429300871805533,0.00842930117338315,0.008429302784061364,0.97471209517075,Sports
0.009116857461825162,0.009116857660204966,0.009116859707755455,0.9726494251702145,Sports
0.011672366030888148,0.01167236616619643,0.011672366371688036,0.9649829014312274,Sports
0.011959753104590114,0.011959753337750649,0.011959753926935032,0.9641207396307242,Sports
0.009497898248567067,0.009497898447691056,0.009497899392086655,0.9715063039116552,Sports
0.009932349341910942,0.00993235014372473,0.009932350765404814,0.9702029497489596,Sports
0.009683978657736994,0.009683978924210475,0.009683980358180756,0.9709480620598717,Sports
0.010804980014939083,0.010804977146045185,0.010804979984763206,0.9675850628542525,Sports
0.009297411107766877,0.009297411294369807,0.009297412363365181,0.9721077652344982,Sports
0.009372915569454634,0.009372916042546765,0.009372917761892408,0.9718812506261063,Sports
0.011956558517646673,0.011956558454409143,0.011956561340227666,0.9641303216877166,Sports
0.010840029772407455,0.010840023344438765,0.010840024322633177,0.9674799225605205,Sports
0.011221334713812502,0.011221334702688697,0.011221334987257282,0.9663359955962416,Sports
0.009231446168120628,0.009231446009127075,0.009231448270907338,0.9723056595518449,Sports
0.01230867936135126,0.012308677800882054,0.012308678568015544,0.9630739642697511,Sports
0.01259027568202836,0.012590373343504581,0.012590278701858252,0.9622290722726088,Sports
0.008409637279827471,0.008409638394031022,0.008409641312569667,0.9747710830135718,Sports
0.009971766486496706,0.009971766824865258,0.009971767811901665,0.9700846988767363,Sports
0.00878467497493403,0.008784675508298848,0.00878467949791346,0.9736459700188537,Sports
0.010651409751060341,0.010651409682670917,0.010651410491796135,0.9680457700744727,Sports
0.011143783389567443,0.011143783707086588,0.011143784884318657,0.9665686480190272,Sports
0.009932857480288382,0.009932857828615157,0.009932859169175903,0.9702014255219205,Sports
0.011744519080903565,0.01174451943499681,0.011744520514153218,0.9647664409699463,Sports
0.009400042947128078,0.0094000444588966,0.009400045695432464,0.9717998668985429,Sports
0.012035652086439697,0.012035652369974961,0.012035653055236772,0.9638930424883486,Sports
0.010121783978096358,0.010121784514346905,0.010121785206223565,0.9696346463013331,Sports
0.011394851264470254,0.011394851560432429,0.011394853241031039,0.9658154439340664,Sports
0.01058180344369847,0.010581803552196912,0.010581805541263546,0.968254587462841,Sports
0.009925911869753511,0.00992591206998105,0.009925914113178861,0.9702222619470867,Sports
0.01374952258439177,0.013749519160850602,0.013749520196278644,0.958751438058479,Sports
0.011616013673523995,0.011616013848828047,0.01161601454181148,0.9651519579358364,Sports
0.009719407510473269,0.009719407350408774,0.009719408154798315,0.9708417769843196,Sports
0.016761854892342894,0.016761855827819402,0.016761862282821154,0.9497144269970165,Sports
0.008814094190021765,0.00881410311392031,0.00881406822614968,0.9735577344699082,Sports
0.00844621990671752,0.008446217706721378,0.008446219494552416,0.9746613428920087,Sports
0.010171956260816697,0.010171956275750675,0.010171957054288677,0.9694841304091438,Sports
0.010594107217631371,0.010594107461251877,0.010594108136764766,0.968217677184352,Sports
0.014558925871939202,0.01455892650455236,0.01455892870992615,0.9563232189135822,Sports
0.012810602354038535,0.012810602904431851,0.012810605717472433,0.9615681890240572,Sports
0.009008034892310167,0.009008035439974344,0.009008038473755678,0.9729758911939599,Sports
0.011689265446345406,0.011689332140806606,0.011689271479777474,0.9649321309330705,Sports
0.008845931142102666,0.008845930589839263,0.008845931313909313,0.9734622069541488,Sports
0.010817777123072251,0.010817777233583145,0.010817779059085847,0.9675466665842587,Sports
0.009601092440517758,0.00960109124569479,0.009601091368056106,0.9711967249457313,Sports
0.010216762895217743,0.010216763044249655,0.010216763438201661,0.969349710622331,Sports
0.015091502697255324,0.015091503058466542,0.015091504708120713,0.9547254895361574,Sports
0.010580368329828832,0.010580368191235678,0.010580368747579689,0.9682588947313557,Sports
0.01380540656781707,0.3133390087015259,0.013805411118557528,0.6590501736120995,Sports
0.011094278461917798,0.011094278795418354,0.011094280505012068,0.9667171622376518,Sports
0.009092577372690326,0.009092574691660615,0.009092577286593389,0.9727222706490557,Sports
0.010337151056521169,0.010337152110035185,0.010337152906629612,0.968988543926814,Sports
0.013547138435415162,0.013547138856797727,0.013547139630936006,0.9593585830768512,Sports
0.00966458944824158,0.009664589599675233,0.009664590432888092,0.9710062305191952,Sports
0.009347451917397057,0.009347452207539637,0.009347453863718552,0.9719576420113447,Sports
0.008950651191913623,0.00895065135767504,0.008950659532328658,0.9731480379180826,Sports
0.010324089683454475,0.010324090204610897,0.01032409291259855,0.969027727199336,Sports
0.011184759811276675,0.01118475992013648,0.011184760384648619,0.9664457198839381,Sports
0.011399295104355991,0.354502739967438,0.011399297887633957,0.6226986670405721,Sports
0.007858793128047237,0.00785879461413066,0.00785879664499601,0.976423615612826,Sports
0.009103670534706,0.009103670791486902,0.009103671974725851,0.9726889866990812,Sports
0.010893751319584052,0.010895383824709656,0.010893752301968694,0.9673171125537375,Sports
0.010662232617162324,0.010662232891309083,0.01066223332105897,0.9680133011704697,Sports
0.009999776778571716,0.009999777044500951,0.00999977690811673,0.9700006692688106,Sports
0.012544306140611696,0.01254430629897306,0.012544309538115457,0.9623670780222997,Sports
0.010479588247236214,0.010479589124832244,0.010479589026616913,0.9685612336013146,Sports
0.010255822314642988,0.010255830492517545,0.010255825007971543,0.9692325221848679,Sports
0.010046247170223994,0.01004624774028459,0.010046249592567278,0.9698612554969241,Sports
0.008477300087075623,0.008477300401456722,0.008477301801465628,0.9745680977100021,Sports
0.009791546819066488,0.009791548528423875,0.009791552386242422,0.9706253522662672,Sports
0.012240294254019448,0.012240295142856971,0.01224029663870874,0.9632791139644149,Sports
0.01160756128546433,0.011607561410558504,0.011607562362497712,0.9651773149414794,Sports
0.013568938423254961,0.01356893850431179,0.013568939620940784,0.9592931834514924,Sports
0.00782563194595355,0.0078256320539875,0.007825642708635543,0.9765230932914234,Sports
0.012817696671649965,0.012817685282467522,0.012817687571084592,0.9615469304747979,Sports
0.010213340796973882,0.01021334143069861,0.010213379777851134,0.9693599379944764,Sports
0.011697252919100013,0.011697250876187247,0.011697252529897702,0.964908243674815,Sports
0.008792129238537968,0.008792129483502829,0.008792130421263178,0.973623610856696,Sports
0.007607469335729241,0.007607469566863494,0.007607471678359201,0.9771775894190481,Sports
0.009722349748448496,0.009722350120050002,0.00972235136001669,0.9708329487714848,Sports
0.010620892526824497,0.010620893576972216,0.010620895317239218,0.968137318578964,Sports
0.009188683913908731,0.009188683787100787,0.009188684751878255,0.9724339475471123,Sports
0.008726855621054286,0.00872685609175341,0.008726859920461178,0.9738194283667312,Sports
0.008759889986787018,0.008759890213016363,0.008759892359887745,0.9737203274403088,Sports
0.009144112857484824,0.009144112810903108,0.009144113893771464,0.9725676604378405,Sports
0.012916024597768269,0.012916029839886106,0.012916026824190723,0.9612519187381549,Sports
0.01539433795001012,0.015394339021444178,0.015394344271127805,0.9538169787574179,Sports
0.008759136653651318,0.008759157311271854,0.008759140133119833,0.973722565901957,Sports
0.010774475948361508,0.010774476223933464,0.010774481170588181,0.9676765666571169,Sports
0.009707117658822319,0.009707023398686194,0.009707025401565783,0.9708788335409256,Sports
0.011146437267773932,0.011146437602330585,0.011146439621311469,0.9665606855085841,Sports
0.010877558683108645,0.010877558723873158,0.010877559278941289,0.9673673233140769,Sports
0.011460181581254579,0.011460194205126433,0.011460183055705897,0.9656194411579132,Sports
0.011227689048003645,0.011227689121894488,0.011227690110089596,0.9663169317200122,Sports
0.013047524356014735,0.01304752336448996,0.013047524393212462,0.9608574278862829,Sports
0.009068654082234291,0.009068654360705655,0.009068656113799345,0.9727940354432607,Sports
0.013955661164385453,0.013955661106345583,0.01395566290259842,0.9581330148266706,Sports
0.010922218680297217,0.010922222350751696,0.010922220599722646,0.9672333383692285,Sports
0.284010895666835,0.010993317233915221,0.010993320913333405,0.6940024661859162,Sports
0.010884568288810391,0.010884568617264959,0.010884569715766332,0.9673462933781583,Sports
0.00839024077375242,0.008390241849581943,0.008390287554297554,0.9748292298223681,Sports
0.010585500427579596,0.010585500568118567,0.010585501294483813,0.9682434977098181,Sports
0.010357819117650971,0.010357819127186429,0.010357819755024636,0.968926542000138,Sports
0.012251659137705756,0.012251661642083784,0.012251662970652014,0.9632450162495585,Sports
0.008686591161696037,0.008686594876431197,0.008686597894144228,0.9739402160677285,Sports
0.0119411024379387,0.011941102873492187,0.011941105113709957,0.9641766895748591,Sports
0.010485841204928032,0.01048584139096983,0.010485842330358533,0.9685424750737436,Sports
0.00920568842138421,0.009205676324808497,0.009205680381671416,0.9723829548721359,Sports
0.008795900209796394,0.008795900190295435,0.008795901279988382,0.9736122983199198,Sports
0.009287412548619157,0.009287413273751722,0.009287417148464351,0.9721377570291648,Sports
0.010700203369452555,0.01070020399496588,0.010700204840188726,0.9678993877953929,Sports
0.009988571636059058,0.009988572020365268,0.009988573435363591,0.970034282908212,Sports
0.009741054750900178,0.009741054975404381,0.009741056147173379,0.9707768341265219,Sports
0.009260452258508797,0.00926045085065557,0.009260450872368504,0.9722186460184671,Sports
0.010181997904389237,0.010181998125995859,0.010181998617528162,0.9694540053520867,Sports
0.013620291097406962,0.013620291226917896,0.013620291693020198,0.9591391259826549,Sports
0.010522970050717768,0.010522970421664071,0.010522972030777893,0.9684310874968403,Sports
0.01478531109028396,0.014785311256417107,0.014785312023614086,0.9556440656296848,Sports
0.010304901967152353,0.010304902028339011,0.010304902277070987,0.9690852937274377,Sports
0.010264908505310406,0.010264909274515656,0.010264908997609092,0.9692052732225648,Sports
0.0098681762274154,0.009868175806457602,0.009868175964593853,0.9703954720015332,Sports
0.009906194539317029,0.009906194718704287,0.009906195846959573,0.9702814148950191,Sports
0.011401360795748694,0.011401358720847004,0.011401360245010594,0.9657959202383937,Sports
0.012743574051129674,0.012743574245749017,0.012743575407896274,0.961769276295225,Sports
0.0096027919860241,0.009602656146176626,0.009602658026488882,0.9711918938413104,Sports
0.012321790640763898,0.012321790809596424,0.012321791659797444,0.9630346268898422,Sports
0.008963966001568941,0.008963966200500436,0.00896396698976036,0.9731081008081703,Sports
0.009315558387991947,0.009315558681802063,0.009315559500176217,0.9720533234300298,Sports
0.00936741031602125,0.009367410503696163,0.009367411483436333,0.9718977676968462,Sports
0.008829982021824558,0.00882998254693671,0.008829989803253132,0.9735100456279856,Sports
0.010147909530493325,0.0101479096178263,0.010147910017848105,0.9695562708338323,Sports
0.007168989919571882,0.007168994849261373,0.007168990828150172,0.9784930244030166,Sports
0.00996220531909989,0.009962206316795383,0.009962208263989171,0.9701133801001156,Sports
0.010669378266195255,0.010669378153412843,0.010669378597442334,0.9679918649829495,Sports
0.012715302209835837,0.012715302414507496,0.012715302932257993,0.9618540924433987,Sports
0.011552218941659868,0.011552219339647932,0.011552221002469899,0.9653433407162222,Sports
0.01090669723386206,0.0109066975723319,0.010906698578597997,0.967279906615208,Sports
0.012601163829699474,0.012601164258555096,0.01260116624012636,0.9621965056716191,Sports
0.008776326374189134,0.008776327196840496,0.008776328863453165,0.9736710175655172,Sports
0.009055549126841993,0.009055549335980179,0.009055550812343617,0.9728333507248342,Sports
0.012062868090223408,0.012062868764105549,0.012062870628042304,0.9638113925176287,Sports
0.009803070697406657,0.009803070880782493,0.009803071561735297,0.9705907868600756,Sports
0.012800547600978445,0.012800547720085879,0.012800548334862844,0.9615983563440729,Sports
0.010101690355420582,0.010101696328597042,0.01010168968325666,0.9696949236327257,Sports
0.010484448995611158,0.010480845071138329,0.010480846446904474,0.968553859486346,Sports
0.008350102566852573,0.00835010282336991,0.008350104225572738,0.9749496903842048,Sports
0.011148980790002679,0.011148981097357222,0.011148982214583105,0.9665530558980571,Sports
0.010827809444273253,0.010827809993123222,0.010827810630784985,0.9675165699318186,Sports
0.007219436015044666,0.007219437289189481,0.007219438712932575,0.9783416879828333,Sports
0.009663480200528391,0.009663480223622692,0.009663480878049146,0.9710095586977998,Sports
0.010317685644487287,0.010317685881432002,0.010317686575711036,0.9690469418983696,Sports
0.011925264077295597,0.011925262938122365,0.011925263628789156,0.9642242093557929,Sports
0.010480451366024988,0.010480451439390722,0.01048045179831503,0.9685586453962693,Sports
0.009372709786859989,0.00937261498603674,0.009372615921762681,0.9718820593053407,Sports
0.009696863732005758,0.009696864169146918,0.00969686652965204,0.9709094055691954,Sports
0.00982729999805116,0.009827301346023982,0.009827301939165907,0.9705180967167589,Sports
0.00950750449390894,0.009507504813737796,0.009507506044942621,0.9714774846474107,Sports
0.010512508294817237,0.010512508457405482,0.010512508875336054,0.9684624743724413,Sports
0.012206866977737462,0.01220686708478403,0.012206867744794273,0.9633793981926843,Sports
0.010130457348766693,0.010130457502796954,0.010130458321936747,0.9696086268264995,Sports
0.011283983987515397,0.011283984134713794,0.011283984808559622,0.9661480470692112,Sports
0.010565274435678267,0.010565260832426626,0.010565261102156368,0.9683042036297387,Sports
0.014505516350501702,0.014505596523130071,0.01450546945782422,0.956483417668544,Sports
0.011048566749802063,0.011048567115820723,0.011048569001458168,0.9668542971329191,Sports
0.009062182064730188,0.009062182310744347,0.009062183624176594,0.9728134520003489,Sports
0.009199405467790413,0.009199405571039317,0.009199409754122425,0.9724017792070477,Sports
0.00938033636835697,0.009380336389246074,0.009380336864737375,0.9718589903776595,Sports
0.008929387588747974,0.008929387831448227,0.008929389017220098,0.9732118355625837,Sports
0.00897370777454151,0.008973708267505839,0.008973710054851704,0.9730788739031009,Sports
0.01139617432602662,0.01139618126493522,0.011396176555956598,0.9658114678530816,Sports
0.011779656334083663,0.011779656358743241,0.011779656500825407,0.9646610308063477,Sports
0.012973393440552114,0.012973393648663378,0.012973396076077419,0.9610798168347071,Sports
0.008539718438564752,0.00853971883615783,0.008539720453139379,0.9743808422721381,Sports
0.22150166933394788,0.01259703404085753,0.012597035880035553,0.7533042607451591,Sports
0.008289090265185197,0.008289089312322957,0.00828909024790269,0.9751327301745892,Sports
0.008788478945942904,0.008788479055705437,0.008788482101191326,0.9736345598971603,Sports
0.007860336601989603,0.00786033698582076,0.007860338121646038,0.9764189882905436,Sports
0.010766728556869212,0.010766728751359462,0.010766729768201918,0.9676998129235694,Sports
0.0100026022585465,0.010002602328225462,0.010002602942496863,0.9699921924707312,Sports
0.010491392534416437,0.010491393259960902,0.010491396578768892,0.9685258176268537,Sports
0.013216120822411942,0.013216120511394456,0.013216121960696159,0.9603516367054974,Sports
0.009348183332694462,0.009348186858264535,0.009348186554794717,0.9719554432542462,Sports
0.010282881165300966,0.010282882043500382,0.010282885434976987,0.9691513513562217,Sports
0.01058335165520197,0.010583352263484008,0.01058335386369599,0.9682499422176181,Sports
0.007702593127022326,0.007702594432290043,0.007702595837504774,0.9768922166031828,Sports
0.007810429285847074,0.0078104298462085804,0.007810431385568447,0.9765687094823758,Sports
0.009499547061625677,0.009499547575206093,0.009499550367421039,0.9715013549957472,Sports
0.012134315600894433,0.012134315744770757,0.01213431655124327,0.9635970521030914,Sports
0.009653964772662137,0.009653965111347047,0.009653966754460662,0.9710381033615302,Sports
0.009830102813978567,0.00983010406394135,0.009830103269012182,0.9705096898530678,Sports
0.008847697276014548,0.008847697417346922,0.008847698170768331,0.9734569071358702,Sports
0.011887032571899377,0.011887033036087529,0.011887034486584439,0.9643388999054285,Sports
0.015287104927439987,0.015287105228616286,0.015287106485126253,0.9541386833588175,Sports
0.010084312163074542,0.010084328896752386,0.01008431897282221,0.9697470399673509,Sports
0.009271861607288054,0.009271861301902743,0.00927186404950444,0.9721844130413049,Sports
0.009294337117958974,0.009294336931265417,0.009294338432993278,0.9721169875177823,Sports
0.00901434987780203,0.009014350241650619,0.00901435046983828,0.972956949410709,Sports
0.009876132323025928,0.009876132731474129,0.009876134533574762,0.9703716004119253,Sports
0.009004619715285872,0.009004619699721755,0.009004621127248744,0.9729861394577436,Sports
0.013544841499650429,0.013544840660534763,0.013544853547648707,0.9593654642921662,Sports
0.010146460627991299,0.010146460840062333,0.010146461893123659,0.9695606166388228,Sports
0.009678429928239368,0.009678430140613745,0.009678433379750044,0.9709647065513969,Sports
0.009889968554723943,0.009889968561060296,0.009889969692843099,0.9703300931913726,Sports
0.008495997991136341,0.008495996153194046,0.008496001133366087,0.9745120047223035,Sports
0.010130223538714364,0.010130222151027558,0.010130223163566163,0.9696093311466919,Sports
0.009325373117960304,0.009325376589134564,0.009325375966060624,0.9720238743268446,Sports
0.009522618063119513,0.0095226187757527,0.009522620310905507,0.9714321428502223,Sports
0.009881214150471374,0.009881214488498923,0.009881214391705194,0.9703563569693245,Sports
0.010386892195276309,0.010386892497408382,0.010386893548305298,0.96883932175901,Sports
0.013865434079628957,0.013865434399075682,0.013865435779284162,0.9584036957420111,Sports
0.013055945572950195,0.013055944821118017,0.013055946341279564,0.9608321632646523,Sports
0.16264592431129166,0.010820098266040452,0.010820103462433426,0.8157138739602344,Edukasi
0.011346115545419201,0.01134611590569846,0.011346117605118193,0.9659616509437642,Edukasi
0.009109117011684948,0.00910911818611417,0.009109118520848385,0.9726726462813525,Edukasi
0.010792302211215885,0.010792302429060145,0.010792303648803674,0.9676230917109203,Edukasi
