Topik 1,Topik 2,Topik 3
0.5009179339897509,0.010303265168831168,0.488778800841418
0.010990369981703184,0.2555478928073596,0.7334617372109371
0.010683519464078112,0.010683231256802294,0.9786332492791197
0.008476127164989319,0.008475750577805372,0.9830481222572054
0.7232302731415766,0.0114631800749615,0.2653065467834619
0.4205836300885051,0.009908496875453542,0.5695078730360414
0.009926772533059465,0.00992522562075934,0.9801480018461812
0.007755465838102184,0.007754572420311034,0.9844899617415869
0.01043598445190885,0.010435789159491964,0.9791282263885991
0.007930298246120212,0.007929938441227516,0.9841397633126522
0.008804518006833312,0.008803616614550164,0.9823918653786166
0.010846354700684879,0.010846570611775025,0.9783070746875401
0.009176754579651019,0.009176006905319214,0.9816472385150298
0.01218243127912052,0.012182249602075038,0.9756353191188045
0.010142992194901675,0.010142681349868959,0.9797143264552294
0.013843456671782987,0.013839205828873944,0.972317337499343
0.009773402535934802,0.00977294243705487,0.9804536550270103
0.6626911035266335,0.00988829791918935,0.3274205985541772
0.7023916805944129,0.01012652743148981,0.28748179197409723
0.01133421442052679,0.011325768567721196,0.9773400170117519
0.010428635759570364,0.010424353708199727,0.9791470105322299
0.011446174584064219,0.01144601801817611,0.9771078073977596
0.010981947298274322,0.010981617091172763,0.9780364356105529
0.9795493553940828,0.010220740450805621,0.010229904155111585
0.7443702256951271,0.011248469084773668,0.2443813052200993
0.010390177930705064,0.010405016288810952,0.979204805780484
0.009538654421856673,0.009538598069090217,0.9809227475090532
0.017173067624855525,0.01717357250504389,0.9656533598701005
0.01315275603246832,0.013152293856246729,0.973694950111285
0.01082849661189069,0.010828204839803115,0.9783432985483063
0.009246315696463739,0.009245279620516795,0.9815084046830195
0.9762829245437088,0.011855133985244114,0.011861941471046971
0.008673942978930186,0.008671838804791764,0.9826542182162781
0.38523495779206285,0.009647351252241702,0.6051176909556956
0.008764586624866524,0.00876445629118829,0.9824709570839453
0.012762539166218011,0.012762294684110243,0.9744751661496718
0.011063229882286271,0.01105551104252841,0.9778812590751854
0.011702300184087112,0.011701746102722328,0.9765959537131906
0.6703453712451993,0.010402381498579135,0.3192522472562217
0.009333958164852421,0.009333695197034338,0.9813323466381133
0.20171390700780492,0.008080733149517945,0.7902053598426771
0.009350218819081699,0.009350037856237422,0.981299743324681
0.011994376786395582,0.011994242647571528,0.976011380566033
0.007950844696577803,0.007950450565825534,0.9840987047375966
0.010268857129516423,0.010267226847028316,0.9794639160234552
0.009413762205204545,0.009413161658173482,0.981173076136622
0.9780694899151313,0.010958790403319974,0.010971719681548775
0.010249266828781987,0.01024910137105315,0.9795016318001649
0.012076831672871973,0.012076333874960134,0.9758468344521678
0.009216260246344237,0.009216703716507279,0.9815670360371486
0.9793309719040298,0.010331131864405171,0.010337896231565074
0.011948725034505127,0.011947603203094648,0.9761036717624002
0.011102416049398928,0.01110214152201841,0.9777954424285826
0.009895962880969689,0.009895450607991081,0.9802085865110391
0.7037292418509052,0.010507886698098231,0.28576287145099655
0.009141621436543892,0.009141446919686266,0.9817169316437698
0.00896675190976025,0.008966555061322013,0.9820666930289178
0.015635917527324825,0.01563793554113867,0.9687261469315366
0.012130818498937011,0.012130660777971742,0.9757385207230912
0.00995438642277723,0.009965280247583244,0.9800803333296395
0.010912103180829805,0.010911915554437508,0.9781759812647326
0.014727038049371014,0.014719110655269697,0.9705538512953593
0.41834268972166433,0.010225393886443786,0.571431916391892
0.015525216705319245,0.015525020133383959,0.9689497631612968
0.009945976883879028,0.009945820075534377,0.9801082030405865
0.1473051230933752,0.009144004967604081,0.8435508719390208
0.010456517466921247,0.1618364236421281,0.8277070588909506
0.00778901741482149,0.007788774435423915,0.9844222081497547
0.01130801254770978,0.011307018413305087,0.9773849690389851
0.011076371245646987,0.1059170241713735,0.8830066045829796
0.010375679723646409,0.01037530113288744,0.9792490191434662
0.009966909136924416,0.009966746600599319,0.9800663442624763
0.011954721491634809,0.01195432701771845,0.9760909514906467
0.011558002725940734,0.011557648244347369,0.9768843490297119
0.009005837333482545,0.009005660806261523,0.981988501860256
0.014671671927910536,0.014671686584315516,0.970656641487774
0.01030136376684984,0.01030102302144667,0.9793976132117035
0.009163126614538249,0.009162847564929365,0.9816740258205324
0.00883775255187646,0.008837296752012787,0.9823249506961107
0.010902385536132023,0.010902124296841356,0.9781954901670266
0.5717094620198265,0.009621461892773823,0.41866907608739967
0.010999274153278815,0.010999152705865017,0.9780015731408561
0.009912040107585967,0.009911574450589353,0.9801763854418247
0.8415883505310141,0.009600949110745986,0.1488107003582399
0.8934397005753033,0.014174152149649353,0.09238614727504726
0.6509790816368318,0.010730232122075611,0.3382906862410926
0.014274923872578284,0.014247311242937984,0.9714777648844837
0.012136541559939918,0.012136417752347906,0.9757270406877122
0.007342884549714892,0.007342702738966753,0.9853144127113184
0.012977076436339021,0.012976837041114126,0.9740460865225469
0.013293426551711002,0.013299870681842942,0.973406702766446
0.01088471333297845,0.17719543314195418,0.8119198535250675
0.010407993868418114,0.010420109358865132,0.9791718967727168
0.456536943356861,0.012579320974154998,0.530883735668984
0.011557883364632657,0.099351264641963,0.8890908519934044
0.42560023012958953,0.011989432648392601,0.5624103372220179
0.014234269513148351,0.01423411779828761,0.971531612688564
0.011800321438965805,0.011800170567019716,0.9763995079940145
0.013732317450732548,0.013730782825129172,0.9725368997241383
0.012806265250331999,0.01280613242414292,0.9743876023255251
0.012088739911680125,0.012085408131058005,0.9758258519572619
0.009778779035011027,0.009778659887097424,0.9804425610778916
0.008386383176661462,0.008383862309340656,0.983229754513998
0.00951531929267814,0.009514804312903405,0.9809698763944185
0.008303544722401784,0.28543115840072425,0.7062652968768739
0.008977491139079714,0.008977017841602954,0.9820454910193174
0.0082451060343792,0.008244864251886997,0.9835100297137338
0.010395989149141277,0.01039511680583684,0.9792088940450219
0.010388386891701564,0.01038797173754681,0.9792236413707516
0.012932699892624985,0.38769540694982485,0.5993718931575502
0.408905767994367,0.013942087387058825,0.5771521446185742
0.0130800632699887,0.1617252710193717,0.8251946657106396
0.010910496732732188,0.010910372752481617,0.9781791305147862
0.011262044269445085,0.011261427830106507,0.9774765279004484
0.009464143633518919,0.009463769934387562,0.9810720864320935
0.7253513738260277,0.010035965712134904,0.26461266046183746
0.010969947177359014,0.010969723009035981,0.9780603298136051
0.9715113393307907,0.014233210969265941,0.014255449699943358
0.008150715264322988,0.008150655340145469,0.9836986293955315
0.25141497082769254,0.010842414683582728,0.7377426144887248
0.008759203787590581,0.008758710246087808,0.9824820859663216
0.9797978900568822,0.010099159744600218,0.010102950198517601
0.010333697458489789,0.010324427780586532,0.9793418747609237
0.007509743666380783,0.007509127622058744,0.9849811287115605
0.8284170045740961,0.009927695050207155,0.16165530037569661
0.008216301437741897,0.0082160495549606,0.9835676490072975
0.8249528226297044,0.009874827707519072,0.16517234966277666
0.9702272030922336,0.01488100203554812,0.014891794872218079
0.011201574709103592,0.011209430047263613,0.9775889952436329
0.00850186959821316,0.008500915388602133,0.9829972150131847
0.009123365667942295,0.009129316113330017,0.9817473182187277
0.9792466438759472,0.010371309259047863,0.01038204686500496
0.011276017871845933,0.01127467069239179,0.9774493114357622
0.9775269840621944,0.011231831568883265,0.011241184368922384
0.010958644870846097,0.010955955258659457,0.9780853998704944
0.010216688914328333,0.010216487618990064,0.9795668234666817
0.972052476589563,0.01396635273032307,0.013981170680114006
0.010559098247021226,0.15387300493851874,0.83556789681446
0.010108223110743879,0.010108017882847596,0.9797837590064086
0.010846712896296216,0.010846097998014404,0.9783071891056895
0.9799287359721273,0.010030744965244585,0.010040519062628253
0.01050521486055951,0.010505066023965276,0.9789897191154752
0.4294677778767884,0.010793264559397131,0.5597389575638145
0.40477985513436565,0.01135524591953997,0.5838648989460945
0.010593507632172003,0.010590564258851706,0.9788159281089763
0.008975120010785017,0.008973220018390097,0.9820516599708249
0.014989963291057094,0.014989681418566582,0.9700203552903763
0.009524977305482272,0.009524546006135445,0.9809504766883822
0.9757176034415214,0.012135116185512083,0.012147280372966562
0.00982798994986196,0.009827866712153103,0.980344143337985
0.01176691063285645,0.011766444186558532,0.9764666451805849
0.012464156768567375,0.012462070787606647,0.9750737724438259
0.9793109677172047,0.010336917817230796,0.01035211446556458
0.010727337296366855,0.010726489994818485,0.9785461727088146
0.9787301222927633,0.0106322691694521,0.010637608537784579
0.009471655858877579,0.00943571675456331,0.9810926273865592
0.5635027729310361,0.01234781838123053,0.4241494086877334
0.008698744959164917,0.008698140191223678,0.9826031148496114
0.011594692346014183,0.011593088362112999,0.9768122192918729
0.010148480703629425,0.0101481721702577,0.9797033471261128
0.011486104588454485,0.011485766667492273,0.9770281287440532
0.00885189266638184,0.008851722967983155,0.982296384365635
0.009072927748195595,0.009072692092631491,0.981854380159173
0.973812156460391,0.013085020017620807,0.013102823521988279
0.979361442517783,0.010315067030367449,0.010323490451849576
0.00942502376287443,0.009425171271807658,0.9811498049653178
0.8024187793142625,0.011403714483272256,0.18617750620246531
0.009587694987985543,0.0095873564338119,0.9808249485782026
0.450722785175795,0.010103699648505474,0.5391735151756994
0.009490119902664493,0.009489858890920227,0.9810200212064154
0.011130407757369452,0.01115447306903603,0.9777151191735944
0.012166314305569935,0.012165124187563376,0.9756685615068666
0.0104437357288591,0.010443244507963923,0.979113019763177
0.011201141767315495,0.011207135763996475,0.9775917224686881
0.010338072001070262,0.010336210580576115,0.9793257174183536
0.01037839682276596,0.010377973337397723,0.9792436298398364
0.014590060688636322,0.014589096714193877,0.9708208425971697
0.010133341595539117,0.010132742900445236,0.9797339155040156
0.015322999734509804,0.015322686653509792,0.9693543136119804
0.010088455713062118,0.0100882934294363,0.9798232508575015
0.010931508245204205,0.010930936619147963,0.9781375551356477
0.41706326356397716,0.011391778641487636,0.5715449577945353
0.011745440516258726,0.011743834040950491,0.9765107254427908
0.012316251025424047,0.15230104596244437,0.8353827030121317
0.01216311103843718,0.012163024341752518,0.9756738646198102
0.009073797367233528,0.009073357629731606,0.9818528450030349
0.009348331966166174,0.00934811075183046,0.9813035572820034
0.00936977556791968,0.009369601951600531,0.9812606224804797
0.9732725921109675,0.013357321434262796,0.013370086454769626
0.009024826007952978,0.00902440510809602,0.981950768883951
0.010398121696588445,0.010397778802516211,0.9792040995008953
0.008869737205905134,0.00886949444126232,0.9822607683528325
0.00901175911975134,0.009001621241406174,0.9819866196388425
0.011996995509233693,0.012019014610820323,0.975983989879946
0.011490394179856693,0.011490151218174025,0.9770194546019694
0.01069892340008866,0.01069874526209715,0.9786023313378143
0.009710124984704119,0.009706901630022451,0.9805829733852734
0.010075074847607024,0.010074919162344324,0.9798500059900487
0.011884364517875261,0.011884082081798353,0.9762315534003264
0.01214524836062003,0.012145060233049019,0.975709691406331
0.009019693741477245,0.009019499118365278,0.9819608071401575
0.011572901311467161,0.0115719802323889,0.9768551184561439
0.8125977984490783,0.010528068775643207,0.17687413277527841
0.975970263737684,0.01201099183468184,0.012018744427634126
0.01182512754245607,0.011824709106872304,0.9763501633506716
0.01493933198148675,0.014914122570270954,0.9701465454482422
0.5380379965993337,0.009375883036055334,0.452586120364611
0.012069732897278626,0.10989972565869169,0.8780305414440296
0.013756181570012432,0.14116203659772403,0.8450817818322635
0.011914584914465357,0.011914257251401206,0.9761711578341334
0.011553574841778142,0.011548419833904838,0.9768980053243169
0.011615296544490804,0.011614307279646937,0.9767703961758623
0.6790875601257279,0.011517455011902275,0.30939498486236977
0.010166270006654217,0.16156722012916924,0.8282665098641765
0.012853036718846163,0.012865519575348726,0.9742814437058052
0.01388452460501342,0.013900984441893758,0.9722144909530929
0.9813019321086323,0.009346960962415073,0.009351106928952585
0.009384951649431377,0.009384652734014415,0.9812303956165542
0.010634978009435504,0.010634830987525072,0.9787301910030395
0.009222647690458349,0.009222496780410035,0.9815548555291317
0.009893642512501825,0.009893415507575243,0.9802129419799229
0.012428015359730697,0.012427779210456397,0.975144205429813
0.012101525019891177,0.012101243576285623,0.9757972314038231
0.013866074654419405,0.013865574613950004,0.9722683507316305
0.014774310194827514,0.014774005584241435,0.970451684220931
0.01241785383985589,0.012417620465467192,0.9751645256946769
0.9715709176100091,0.01420869982634349,0.014220382563647316
0.010523397368501485,0.010523232227495747,0.9789533704040027
0.014806207213005768,0.014811537464889406,0.9703822553221049
0.008461401741066658,0.008461210761253496,0.9830773874976798
0.011752695230960987,0.011753314847469866,0.9764939899215692
0.014940163725508406,0.01493942290233003,0.9701204133721616
0.01140781329481609,0.011438343828561995,0.9771538428766219
0.010188354117361728,0.010187025615918204,0.97962462026672
0.013184903067825167,0.013182476185966274,0.9736326207462086
0.010238755338869874,0.010238597160290611,0.9795226475008395
0.009151804924848484,0.009151900009404147,0.9816962950657474
0.009614285045849758,0.009614446749641915,0.9807712682045083
0.008769744752444077,0.008769414336951003,0.9824608409106049
0.00922883868146265,0.009228491122760462,0.9815426701957768
0.010045301532361836,0.010045053414940308,0.9799096450526978
0.9790560261088652,0.010466220967897287,0.010477752923237342
0.012126148624777006,0.012126019455652613,0.9757478319195704
0.013461990167105035,0.013475522779000894,0.9730624870538941
0.008836714032309867,0.008836471030553473,0.9823268149371366
0.013331702808400693,0.013329184501033414,0.9733391126905659
0.008908850802192558,0.008910150985358375,0.9821809982124492
0.01240987510200056,0.01240364347526472,0.9751864814227347
0.008488622101847526,0.008488388877622184,0.9830229890205302
0.01345605586716451,0.013453889935735623,0.9730900541970998
0.010147478115185744,0.01014732437618704,0.9797051975086272
0.008746516359108102,0.008746182329217091,0.9825073013116749
0.008995307079881693,0.008991573399595831,0.9820131195205225
0.0169738363429369,0.01698120804071958,0.9660449556163436
0.011652449536794018,0.01165234363663914,0.9766952068265669
0.012188521904887674,0.01217879629490616,0.9756326818002061
0.7392718958348629,0.011829344913764563,0.24889875925137256
0.009804689029269183,0.009804117292533077,0.9803911936781977
0.006904403773458412,0.30217294901168534,0.6909226472148562
0.010491259309870996,0.010491059053186577,0.9790176816369424
0.008358701035552902,0.008358353903389985,0.9832829450610571
0.008659447865155243,0.008659232898799335,0.9826813192360454
0.011238057550661748,0.011237781861871923,0.9775241605874664
0.011930474316533367,0.01193004789175908,0.9761394777917076
0.9772963645277087,0.011346736998353752,0.011356898473937631
0.012336822279858151,0.012326616465073933,0.9753365612550678
0.01101410025420101,0.011022007567515084,0.9779638921782839
0.010928180799698137,0.010927570958520563,0.9781442482417813
0.7607814632541194,0.009732099341237711,0.22948643740464275
0.011279468239816364,0.011278629825849805,0.9774419019343338
0.9794304441272701,0.010280774671270799,0.010288781201459166
0.010449023958280049,0.010446175831345828,0.979104800210374
0.977512418112945,0.011237081939930242,0.01125049994712478
0.011526578740699032,0.011526164002688792,0.9769472572566122
0.012991402494562179,0.012984030247692652,0.9740245672577451
0.011828126056459649,0.011848766113096673,0.9763231078304436
0.011174263258690028,0.011173974339916163,0.9776517624013938
0.007555326623614038,0.007555116544230912,0.984889556832155
0.010090151739530165,0.010089322852360838,0.979820525408109
0.008766084382565273,0.008760100688343965,0.9824738149290908
0.010889955514760892,0.010888687060838969,0.9782213574244002
0.010890861661023717,0.010890671532223157,0.9782184668067532
0.009633720563389157,0.009633390093918382,0.9807328893426924
0.6896635624620769,0.010029110842034767,0.3003073266958882
0.011552569154567026,0.011551970529668306,0.9768954603157647
0.7412886825744898,0.010484788562261415,0.24822652886324886
0.009099640560585131,0.009099347175569934,0.981801012263845
0.7292819767900576,0.010126658571665269,0.2605913646382771
0.011218871220429834,0.011218696797762964,0.9775624319818073
0.7152009402956481,0.011194357299292058,0.2736047024050599
0.008966141759688299,0.008965572933998318,0.9820682853063134
0.011590526154128625,0.16079395020715834,0.8276155236387132
0.9761544239618327,0.01192008371077721,0.011925492327390019
0.8220424879896832,0.011455316705576462,0.1665021953047403
0.00904281841414405,0.009042020176239339,0.9819151614096167
0.009242536689791445,0.009242216444563469,0.9815152468656451
0.012751432871979199,0.3272052091603551,0.6600433579676657
0.604939426312498,0.010792553971366976,0.38426801971613495
0.9809439810623192,0.00952581232415168,0.009530206613529038
0.008276000987660844,0.008275864891409176,0.98344813412093
0.00852369552704475,0.00852355154957816,0.9829527529233771
0.010116568738895892,0.010114477351401988,0.9797689539097021
0.009013156064134515,0.009013313498696293,0.9819735304371693
0.011908391793048801,0.011908117227444247,0.976183490979507
0.011447193868940903,0.011447072072041457,0.9771057340590177
0.00909151703405126,0.009089872288757607,0.9818186106771911
0.7575486892235628,0.010624205403985284,0.2318271053724519
0.012117621076959626,0.01211477421958271,0.9757676047034576
0.009436725928516092,0.00943715138756584,0.981126122683918
0.010558936140788356,0.010557553729521635,0.97888351012969
0.9801161105836644,0.009937229019230949,0.009946660397104526
0.008002122085628302,0.00800172569575304,0.9839961522186186
0.011467246266151657,0.011466922188754638,0.9770658315450936
0.012966864378315063,0.01296804060985145,0.9740650950118335
0.6089409858980334,0.010276486182827439,0.3807825279191392
0.6444141590248761,0.012367866395427342,0.3432179745796965
0.01187045050632112,0.01189212975771647,0.9762374197359625
0.5753503455832255,0.01211559545531362,0.41253405896146106
0.9723771832437352,0.013808363360031583,0.013814453396233242
0.008972831016426586,0.008972519415115876,0.9820546495684576
0.009851479719620188,0.00985105577982265,0.9802974645005571
0.010463403949394006,0.010463279997816696,0.9790733160527894
0.46913823558401574,0.009332993869458666,0.5215287705465255
0.012455951155271112,0.012455737119766549,0.9750883117249622
0.010206085768842426,0.010204747584001318,0.9795891666471562
0.013206379698658786,0.013195397806692261,0.973598222494649
0.977210990812243,0.011389157533197065,0.011399851654560061
0.009965264928231066,0.00996522175976922,0.9800695133119998
0.009380740206597519,0.00938024269082779,0.9812390171025748
0.012272346460301835,0.01226400239905032,0.9754636511406478
0.012447342211763142,0.012445467286169238,0.9751071905020677
0.012438146731072835,0.012437497756532277,0.975124355512395
0.015922218225538527,0.015922088234049413,0.9681556935404121
0.009261374416177602,0.009260092601436334,0.9814785329823861
0.01152782041493656,0.011527618927216956,0.9769445606578465
0.011510658961976774,0.011510549948287567,0.9769787910897357
0.5508148392505262,0.010030962835496017,0.43915419791397775
0.010565730848186529,0.010565087175065971,0.9788691819767475
0.013168232058264001,0.013167964295285184,0.9736638036464509
0.008778615330283632,0.008778307117107195,0.9824430775526092
0.5382305813898122,0.010292509599503341,0.4514769090106844
0.012471860302489528,0.01244882360861711,0.9750793160888933
0.009492336098674782,0.009492172605951808,0.9810154912953735
0.010398006682550026,0.010397785125024402,0.9792042081924256
0.01491498920911076,0.014914779575839289,0.97017023121505
0.00900998114266289,0.009009847732070413,0.9819801711252668
0.012089175457094524,0.012089017431031055,0.9758218071118745
0.011883180296563297,0.011883004536842828,0.9762338151665939
0.01414535580672434,0.014131559795860836,0.9717230843974147
0.1119229329925311,0.009802103526888917,0.8782749634805799
0.9797905602869801,0.010100818917294054,0.010108620795725767
0.011617010069274143,0.01161650978147806,0.9767664801492478
0.009274096700326011,0.009273893326843145,0.9814520099728309
0.012685987963449448,0.012685852893163705,0.9746281591433869
0.011546673908555365,0.011546458153980298,0.9769068679374643
0.6174933814468656,0.010633749058291224,0.3718728694948431
0.010158274004383067,0.25300714823963566,0.7368345777559813
0.012222065681972406,0.012221583251504048,0.9755563510665235
0.009359254322003541,0.00935860258465994,0.9812821430933365
0.010274887383602037,0.010274520057205796,0.9794505925591922
0.013761014603350951,0.013761107394269587,0.9724778780023794
0.2978809238134687,0.013178990947888755,0.6889400852386426
0.8059293977098319,0.009051019736782009,0.1850195825533861
0.48759733421139956,0.00984074405188499,0.5025619217367154
0.6540436083627718,0.012570581282415259,0.33338581035481296
0.010676402521688987,0.0106762485745915,0.9786473489037196
0.009837736437821596,0.009836866158082574,0.9803253974040957
0.011698761299213434,0.2005346876623502,0.7877665510384364
0.011196227808933184,0.01119330212926553,0.9776104700618014
0.008863652097364972,0.008862478651508543,0.9822738692511265
0.014720274330833765,0.014720050237752918,0.9705596754314133
0.6235645452122539,0.010765617728549462,0.3656698370591966
0.9782178252586138,0.01088501310064136,0.010897161640744783
0.009928066209358101,0.009927672232764723,0.9801442615578772
0.008001323141325973,0.008001167992662523,0.9839975088660114
0.01001752294074311,0.010017300818362202,0.9799651762408947
0.010445597385873827,0.010445118531970167,0.979109284082156
0.010026185514396966,0.010025422885907131,0.9799483915996958
0.010252460535443887,0.010252205630117497,0.9794953338344387
0.011481240578397358,0.01148107746121237,0.9770376819603904
0.9791606270772628,0.010416033498157186,0.010423339424580031
0.011032562625408696,0.011031220607914744,0.9779362167666765
0.12580334209150063,0.011795515784245552,0.8624011421242538
0.009280821303715,0.009280593030211871,0.9814385856660731
0.7370884059296346,0.011348704144800504,0.25156288992556486
0.01025994780332762,0.010259908843328105,0.9794801433533443
0.010684509296706937,0.010684060144669792,0.9786314305586232
0.011445008585524049,0.011427117169455412,0.9771278742450206
0.009847779422531866,0.009847640757844925,0.9803045798196232
0.010567371530829947,0.01056729241871261,0.9788653360504576
0.01244797516083432,0.07358895944312557,0.91396306539604
0.008349585505358048,0.008349395357403644,0.9833010191372382
0.009802575525834805,0.009802148316499127,0.980395276157666
0.013328666297243994,0.013328509111307889,0.9733428245914482
0.33470163424988414,0.009130899503089427,0.6561674662470265
0.010579256607613932,0.010579105750237915,0.9788416376421482
0.01003096945602396,0.01003054799592643,0.9799384825480496
0.6077322005389574,0.012210123755591515,0.38005767570545107
0.009409033570776689,0.009403188342551662,0.9811877780866717
0.012779134345007399,0.012778684575159686,0.9744421810798329
0.008568917155745667,0.008568725276268322,0.9828623575679861
0.011745556820190866,0.01174533288639419,0.976509110293415
0.012126868714414043,0.17331409884168514,0.8145590324439007
0.9786075311263985,0.010693494072334877,0.01069897480126674
0.013461155784509994,0.013456019850560356,0.9730828243649297
0.013173087589192237,0.013172833438995894,0.9736540789718119
0.010005607810196661,0.01000529386089488,0.9799890983289085
0.010318929246881721,0.010318609209436318,0.979362461543682
0.01016038258511377,0.01015992507079708,0.9796796923440891
0.010480406903044146,0.010480390649578359,0.9790392024473775
0.01080509951527639,0.010804119624937422,0.9783907808597861
0.01141492910292711,0.011412763888902645,0.9771723070081703
0.009588856124339016,0.00958801331405656,0.9808231305616045
0.5753503455832255,0.01211559545531362,0.41253405896146106
0.00858368514348037,0.00858345726199566,0.982832857594524
0.011870349244089423,0.011869972214206274,0.9762596785417043
0.010638308744491938,0.010637860999184713,0.9787238302563234
0.010728827626614729,0.01072856701582786,0.9785426053575574
0.012652278440567443,0.012652054255261346,0.9746956673041712
0.01294758356656296,0.012947384012205795,0.9741050324212313
0.0094893856504519,0.009489206023110718,0.9810214083264374
0.012283651017231936,0.012283311937720143,0.9754330370450479
0.976543259784598,0.011721577294810418,0.011735162920591477
0.010090758624736875,0.010090138884107288,0.9798191024911559
0.8675610985949165,0.01126584989460145,0.12117305151048206
0.01147679665431114,0.011476317199148147,0.9770468861465407
0.008940741476525587,0.00894045676743953,0.9821188017560349
0.014538786710463181,0.014538206994430711,0.9709230062951061
0.012510613825933974,0.012506666583257144,0.9749827195908088
0.9814173061541827,0.009287591594925213,0.009295102250892053
0.008927021336893999,0.008926679557966851,0.9821462991051392
0.14182899888143044,0.012905384468698879,0.8452656166498707
0.010239705091397674,0.01024139888858791,0.9795188960200143
0.008420531835000272,0.008420435129663402,0.9831590330353364
0.012287605826246903,0.012287386776957404,0.9754250073967956
0.014060814347929284,0.014060403366458476,0.9718787822856122
0.012473169130090372,0.01247280657493278,0.975054024294977
0.008977618304927373,0.008977633781869918,0.9820447479132026
0.012317974183686187,0.012315688346355767,0.9753663374699582
0.013266112958937419,0.013255978845094595,0.973477908195968
0.8123370863129182,0.009685916068262497,0.1779769976188193
0.008848653245979728,0.008848544203699635,0.9823028025503205
0.01142618397155964,0.06459017216093849,0.9239836438675018
0.4881590950859121,0.00945372214203003,0.5023871827720578
0.007923531686329711,0.007922596890383967,0.9841538714232864
0.010531901961601734,0.010531728246132747,0.9789363697922655
0.009117049783922632,0.009116944804423452,0.9817660054116539
0.5743143577421809,0.00998185329283713,0.4157037889649819
0.009045310241440138,0.00904501756546886,0.981909672193091
0.010133534919088352,0.010128970783716414,0.9797374942971953
0.012808012075442167,0.012807698184588554,0.9743842897399693
0.013913661584427459,0.013913295528577426,0.972173042886995
0.010220788144279257,0.010219589895573571,0.9795596219601472
