Topik 1,Topik 2,Topik 3,Category
0.011148872581088078,0.011148853897918127,0.9777022735209937,Sports
0.010446166313497787,0.010446169769455135,0.9791076639170471,Sports
0.012456129750882769,0.012464769898728474,0.9750791003503888,Sports
0.012670064660773922,0.012670082980457261,0.9746598523587688,Sports
0.012114821502035427,0.012114878054552752,0.9757703004434118,Sports
0.012681967879391883,0.012681947569795973,0.9746360845508121,Sports
0.010372594316434959,0.010372651396614259,0.9792547542869507,Sports
0.011427076572685855,0.011427073932826859,0.9771458494944874,Sports
0.013461494630293244,0.01346150380793333,0.9730770015617733,Sports
0.009332935827472284,0.009332927234145139,0.9813341369383826,Sports
0.009107985578267487,0.009107976298316847,0.9817840381234157,Sports
0.010088303230113851,0.010088295157462332,0.9798234016124238,Sports
0.010899456509116653,0.010899463084611257,0.9782010804062721,Sports
0.01334771234887359,0.013347711792979167,0.9733045758581473,Sports
0.011576079625985392,0.011576075517398145,0.9768478448566166,Sports
0.010213147446147949,0.420843059212132,0.5689437933417201,Sports
0.011511617296692093,0.011511617442650252,0.9769767652606577,Sports
0.00815072186990017,0.00815366145407206,0.9836956166760278,Sports
0.011645265187323544,0.0116593510668754,0.9766953837458011,Sports
0.012445515065934967,0.012445558705890048,0.975108926228175,Sports
0.010197256219769382,0.010197259690913237,0.9796054840893174,Sports
0.012055035446715429,0.1658338733531038,0.8221110912001808,Sports
0.012912919892465636,0.012912911607504771,0.9741741685000296,Sports
0.01470583215859602,0.014705902313003427,0.9705882655284005,Sports
0.014247165751301671,0.014247156464667168,0.9715056777840311,Sports
0.011855189003435173,0.011855177735982577,0.9762896332605824,Sports
0.011614347622781228,0.2578489465524509,0.730536705824768,Sports
0.011795408166931906,0.011795394772142146,0.9764091970609259,Sports
0.012529424807282552,0.012529412367389246,0.9749411628253282,Sports
0.00905109781079256,0.009051072343267321,0.9818978298459401,Sports
0.012367870347263232,0.012367860898141476,0.9752642687545953,Sports
0.009237062331770764,0.009237058404486928,0.9815258792637424,Sports
0.011939519933518286,0.18685210778537845,0.8012083722811033,Sports
0.011032636258578764,0.011032611534553574,0.9779347522068677,Sports
0.010301439829882334,0.01031026257512733,0.9793882975949904,Sports
0.009019518380962504,0.009020142677508388,0.9819603389415291,Sports
0.011899951510240859,0.011899942517477247,0.9762001059722818,Sports
0.011176236338927495,0.011176239389084266,0.9776475242719882,Sports
0.0116165426049656,0.011616542183216647,0.9767669152118178,Sports
0.008698160100607309,0.008698179012551177,0.9826036608868416,Sports
0.009980980443183832,0.0099847263774719,0.9800342931793442,Sports
0.010796371732498334,0.010796354428391941,0.9784072738391096,Sports
0.011306994428900399,0.011306988038925143,0.9773860175321745,Sports
0.012793722586736915,0.012804331218432467,0.9744019461948307,Sports
0.011710608500269153,0.011712492437141642,0.9765768990625893,Sports
0.01317896870097113,0.13744076589469137,0.8493802654043375,Sports
0.010463305843718096,0.010463292848120153,0.9790734013081618,Sports
0.012473363222972792,0.0124734372432784,0.9750531995337488,Sports
0.009012811883845534,0.009012870593718936,0.9819743175224356,Sports
0.011391688901013455,0.011391727123918107,0.9772165839750684,Sports
0.009517406228908298,0.009517402845952276,0.9809651909251395,Sports
0.008177660941300997,0.008177709319307534,0.9836446297393915,Sports
0.010981663397407743,0.010982025449103575,0.9780363111534887,Sports
0.008485050379432339,0.008485219745489107,0.9830297298750785,Sports
0.011227726337371914,0.011227708876008132,0.97754456478662,Sports
0.01244448458728765,0.012444477938081594,0.9751110374746307,Sports
0.01211594868310228,0.01211758554461577,0.9757664657722819,Sports
0.011917031052356844,0.4050422864799138,0.5830406824677293,Sports
0.39187399731089073,0.012357270769911655,0.5957687319191977,Sports
0.01179846379233666,0.011799310147633362,0.9764022260600299,Sports
0.012581017472499432,0.2982214454101432,0.6891975371173573,Sports
0.01088500649389134,0.010885002955113141,0.9782299905509955,Sports
0.009463165802639692,0.009463164715964527,0.9810736694813958,Sports
0.012287406778768379,0.012287447889482012,0.9754251453317496,Sports
0.009383268912845697,0.009383254965487994,0.9812334761216663,Sports
0.009743967075834558,0.009743990444452028,0.9805120424797134,Sports
0.008851753240398871,0.008851753074789102,0.9822964936848121,Sports
0.010504582459362859,0.010514507774040484,0.9789809097665966,Sports
0.016973477036058608,0.016974536085546884,0.9660519868783944,Sports
0.011588695624244619,0.011588680923117073,0.9768226234526384,Sports
0.01071388807956417,0.010713941670334471,0.9785721702501013,Sports
0.01023583266458371,0.010244722756173769,0.9795194445792426,Sports
0.011546477889773308,0.01154648954210278,0.9769070325681238,Sports
0.010074984605239482,0.010074970090292215,0.9798500453044682,Sports
0.0114669445273338,0.011466936468451965,0.9770661190042143,Sports
0.013865561779467494,0.013865784976275738,0.9722686532442568,Sports
0.00989611439438408,0.19566157943231072,0.7944423061733051,Sports
0.011573063892790298,0.0115731351592942,0.9768538009479156,Sports
0.011528292921643764,0.011528297992326384,0.9769434090860298,Sports
0.00866656359762888,0.008666592383158261,0.9826668440192129,Sports
0.008001192572369179,0.00800120990304362,0.9839975975245872,Sports
0.008349387273147093,0.00834941324569526,0.9833011994811576,Sports
0.00964728833622571,0.00964728822671957,0.9807054234370548,Sports
0.00940195812700649,0.0093993102615022,0.9811987316114913,Sports
0.011076479838610485,0.2861828138160468,0.7027407063453427,Sports
0.010543560700516473,0.010543545313080207,0.9789128939864034,Sports
0.008080641345148718,0.008080629527450922,0.9838387291274003,Sports
0.010062981035828913,0.010062968157691657,0.9798740508064794,Sports
0.008769447468189688,0.008769490290453314,0.982461062241357,Sports
0.011057098406110985,0.011057077002566248,0.9778858245913227,Sports
0.012652149879215199,0.012652136494016421,0.9746957136267684,Sports
0.009465622766772944,0.009465932006755632,0.9810684452264714,Sports
0.01005811407400217,0.010058105674363115,0.9798837802516346,Sports
0.010940634851431149,0.010940628699619788,0.9781187364489491,Sports
0.009505366108730066,0.30122633056864356,0.6892683033226263,Sports
0.009863240716175897,0.009863256396013546,0.9802735028878106,Sports
0.008500954100468238,0.008501303382360263,0.9829977425171715,Sports
0.00920073442851228,0.009200778154262042,0.9815984874172257,Sports
0.011810217133130001,0.011810216828209102,0.9763795660386609,Sports
0.012104518985576173,0.01210459268344827,0.9757908883309755,Sports
0.009589030339069264,0.09473321671498712,0.8956777529459435,Sports
0.010031982798170927,0.010031985551545485,0.9799360316502836,Sports
0.009778681772765705,0.009779341812840531,0.9804419764143937,Sports
0.010922992984437269,0.010923227595337984,0.9781537794202246,Sports
0.009384664041283314,0.009385531501628862,0.9812298044570879,Sports
0.009461592358963948,0.009461583921138618,0.9810768237198975,Sports
0.012101546067269101,0.17836213175818874,0.8095363221745423,Sports
0.010958807854490021,0.01095879886819686,0.9780823932773132,Sports
0.01134867925373045,0.011348675612714,0.9773026451335555,Sports
0.298710210722491,0.009317505599082534,0.6919722836784264,Sports
0.012462068056465436,0.012462091688346093,0.9750758402551883,Sports
0.012750856113083723,0.4215947022921869,0.5656544415947294,Sports
0.008481255204934177,0.00848394329571128,0.9830348014993545,Sports
0.010072197743411448,0.01007219166269419,0.9798556105938943,Sports
0.008862527871888234,0.00886258444164735,0.9822748876864645,Sports
0.010766078563285849,0.010766123884946225,0.9784677975517679,Sports
0.0112693646953956,0.011269593451112898,0.9774610418534916,Sports
0.010032499302896817,0.010032486567853794,0.9799350141292493,Sports
0.011884222707987634,0.25149571233015083,0.7366200649618615,Sports
0.009489233642865122,0.009489247905992367,0.9810215184511424,Sports
0.012182267855581333,0.01218226016176155,0.9756354719826572,Sports
0.010225272414719362,0.010225258952271677,0.979549468633009,Sports
0.011526181514807691,0.01152636488270305,0.9769474536024894,Sports
0.010694966018467039,0.010694976584872624,0.9786100573966603,Sports
0.010025417150355133,0.010025412285654784,0.97994917056399,Sports
0.013941194496621491,0.013941184591000405,0.9721176209123781,Sports
0.011752535716274605,0.011753742582026758,0.9764937217016987,Sports
0.009814794708054402,0.009814785672763825,0.9803704196191817,Sports
0.01704757829505136,0.017047882167281692,0.965904539537667,Sports
0.008892425334273339,0.00889241999725996,0.9822151546684667,Sports
0.008518153179456447,0.008518131449399667,0.9829637153711439,Sports
0.010276482419975521,0.010276474159756244,0.9794470434202682,Sports
0.010707539535172606,0.010707533515626743,0.9785849269492005,Sports
0.014774004222347181,0.014774018494160664,0.9704519772834921,Sports
0.012976867393844963,0.01297744370161199,0.974045688904543,Sports
0.00908990803159666,0.009090541512240218,0.9818195504561632,Sports
0.01182739638645294,0.5344667556526809,0.45370584796086627,Sports
0.008924875266916994,0.008924875081145657,0.9821502496519374,Sports
0.010936327393732244,0.13272837788669517,0.8563352947195725,Sports
0.009694160596497975,0.00969415337212856,0.9806116860313734,Sports
0.010322219419052637,0.01032222151881173,0.9793555590621357,Sports
0.015322865484528582,0.27533969145587406,0.7093374430595973,Sports
0.010693504983980685,0.010693499131765592,0.9786129958842538,Sports
0.27688452417453374,0.013998709542941787,0.7091167662825245,Sports
0.011218932551317942,0.1531096368676766,0.8356714305810055,Sports
0.009176001081058786,0.00917598639052388,0.9816480125284174,Sports
0.01044511369004334,0.010445104006935413,0.9791097823030211,Sports
0.013733312244620712,0.1898147641584267,0.7964519235969526,Sports
0.009758899777154335,0.009758909746221294,0.9804821904766244,Sports
0.009435641646756405,0.009435635126683233,0.9811287232265603,Sports
0.009031494485358539,0.00903168171047673,0.9819368238041647,Sports
0.01043177473947202,0.01043175312173359,0.9791364721387944,Sports
0.011311271922901756,0.011311310090539475,0.9773774179865589,Sports
0.011530662927803014,0.011530623229078538,0.9769387138431185,Sports
0.00792102922229123,0.00792103683797388,0.9841579339397349,Sports
0.009187301727446544,0.009187403949191514,0.981625294323362,Sports
0.01101378562304634,0.2795941548651322,0.7093920595118215,Sports
0.010777134523802948,0.01077727766644142,0.9784455878097557,Sports
0.010100779577821455,0.010100779669696896,0.9797984407524817,Sports
0.01270457892874282,0.01271703740136726,0.97457838366989,Sports
0.010590568777555598,0.01059058029477618,0.9788188509276682,Sports
0.010362547642797938,0.010379923102827062,0.9792575292543749,Sports
0.010148185813201076,0.010148166131644449,0.9797036480551545,Sports
0.008549771980014002,0.00854979223612391,0.9829004357838621,Sports
0.009895815692908648,0.009888496987682833,0.9802156873194084,Sports
0.012391964910212473,0.012391981505899886,0.9752160535838877,Sports
0.011743882259523756,0.011743942895611979,0.9765121748448643,Sports
0.01375559265980941,0.013755957881158179,0.9724884494590325,Sports
0.00788743517665567,0.1036988067505164,0.888413758072828,Sports
0.012984096829098778,0.012984103384297662,0.9740317997866036,Sports
0.010318800901705031,0.010320821073631168,0.9793603780246638,Sports
0.011835686471854791,0.011835671739757895,0.9763286417883873,Sports
0.00887011050861262,0.008870125266306317,0.982259764225081,Sports
0.007665781605726703,0.007665776855683365,0.98466844153859,Sports
0.00981780555595235,0.009817892978615659,0.980364301465432,Sports
0.010734897984415105,0.0107348958007859,0.978530206214799,Sports
0.00927389322761879,0.009273892111542321,0.9814522146608389,Sports
0.008803923508322974,0.15171140434413177,0.8394846721475453,Sports
0.008837299372037546,0.008837312577063116,0.9823253880508993,Sports
0.009228794487723188,0.009235739343697948,0.9815354661685788,Sports
0.4485023415492661,0.013085032577566156,0.5384126258731677,Sports
0.015635046559380406,0.01564376726734439,0.9687211861732752,Sports
0.008836508329817546,0.00883654420548009,0.9823269474647023,Sports
0.01089196821131272,0.28521844399895824,0.703889587789729,Sports
0.009802259550903187,0.009802153219666704,0.9803955872294302,Sports
0.011272316358849961,0.15059933862623998,0.8381283450149102,Sports
0.010997177648193331,0.010997337729849037,0.9780054846219576,Sports
0.011593025161754247,0.011593015535217766,0.976813959303028,Sports
0.1967459159003168,0.011355223203218879,0.7918988608964644,Sports
0.013220159856345717,0.20392643968744706,0.7828534004562072,Sports
0.009151642312082866,0.009151670089612915,0.9816966875983042,Sports
0.014153164893858093,0.014153151036648895,0.971693684069493,Sports
0.011042820644716447,0.011042865346676856,0.9779143140086067,Sports
0.011115333577541183,0.011115387160105092,0.9777692792623538,Sports
0.011004337097443475,0.011004324771219154,0.9779913381313373,Sports
0.008461274343252664,0.00846252666082307,0.9830761989959244,Sports
0.01069880926847961,0.24694954909153483,0.7423516416399856,Sports
0.010466221717521361,0.010466215193120009,0.9790675630893586,Sports
0.01240361328140577,0.012403781103978252,0.9751926056146161,Sports
0.00876271584370492,0.008762773407127635,0.9824745107491675,Sports
0.012085400655438056,0.012085395023037262,0.9758292043215246,Sports
0.010596954816585832,0.01059698093179626,0.9788060642516179,Sports
0.009291203091199492,0.009291317174107517,0.981417479734693,Sports
0.008873948576141214,0.008873942019657553,0.9822521094042012,Sports
0.009374851012630801,0.009381527431181945,0.9812436215561872,Sports
0.010815927538426072,0.010815925875632727,0.9783681465859412,Sports
0.010089341641687595,0.010089335518303908,0.9798213228400084,Sports
0.00983687121424148,0.009836885140839998,0.9803262436449185,Sports
0.009347004290821588,0.009346996654947128,0.9813059990542312,Sports
0.010286733390761053,0.010286727998235292,0.9794265386110037,Sports
0.013808361367102602,0.013808356866683982,0.9723832817662135,Sports
0.010634870046061605,0.01063485788042732,0.9787302720735112,Sports
0.015007192855478456,0.015007223925044343,0.9699855832194771,Sports
0.01041219700156886,0.010412202630521021,0.9791756003679102,Sports
0.010371360474122826,0.010371349501815575,0.9792572900240616,Sports
0.00996652224919128,0.009966515296024265,0.9800669624547845,Sports
0.01000530127126426,0.010005290563656052,0.9799894081650796,Sports
0.011532837669386875,0.011532826539012801,0.9769343357916004,Sports
0.012908236605011354,0.17052900639171675,0.816562757003272,Sports
0.009695906098760747,0.250036113503679,0.7402679803975603,Sports
0.012475505725316647,0.01247552298354232,0.975048971291141,Sports
0.009045040697116681,0.009045046442851203,0.981909912860032,Sports
0.009403148336141011,0.009403142548973953,0.981193709114885,Sports
0.009455984418577751,0.00945598711993592,0.9810880284614864,Sports
0.008908655406229432,0.008909233113173341,0.9821821114805973,Sports
0.010251942323014289,0.01025194051913244,0.9794961171578533,Sports
0.007221013045744187,0.007220769773609204,0.9855582171806466,Sports
0.010062442131577792,0.010062507504236,0.9798750503641862,Sports
0.010784446475057278,0.010784438672582055,0.9784311148523607,Sports
0.012879063372014169,0.012879906710748294,0.9742410299172376,Sports
0.011687221119039722,0.011687262377016613,0.9766255165039437,Sports
0.011026960893704675,0.011026976033734143,0.9779460630725612,Sports
0.012761968125855463,0.012761952465669801,0.9744760794084748,Sports
0.008854230420527482,0.00886173392372712,0.9822840356557454,Sports
0.00913829354107344,0.009138282743961041,0.9817234237149655,Sports
0.012210142635639567,0.012210122323426496,0.9755797350409341,Sports
0.00990011949441458,0.009900126798086321,0.9801997537074991,Sports
0.01296652274911005,0.012966536863474015,0.9740669403874159,Sports
0.010204774536570694,0.010204767521611596,0.9795904579418176,Sports
0.010591826839800525,0.010591820780624296,0.9788163523795751,Sports
0.008420569501826727,0.22290271286396693,0.7686767176342064,Sports
0.011274673542229923,0.011274663395936482,0.9774506630618336,Sports
0.010946328591977144,0.010946342515336303,0.9781073288926866,Sports
0.007271926281502744,0.007271957944240549,0.9854561157742566,Sports
0.009757771089496214,0.009757775422966086,0.9804844534875378,Sports
0.010425245055025264,0.01042524103546079,0.979149513909514,Sports
0.012069189964077992,0.012069403508174243,0.9758614065277479,Sports
0.01059145191883611,0.010591447531259249,0.9788171005499046,Sports
0.00946127590585858,0.00946124291950477,0.9810774811746367,Sports
0.009792056649119496,0.12115678830293654,0.869051155047944,Sports
0.0099248415162269,0.009925918152237976,0.9801492403315352,Sports
0.009598762823755477,0.009599015086475557,0.980802222089769,Sports
0.010624192859893614,0.010624187835734345,0.9787516193043722,Sports
0.012357712377910394,0.012357706609710228,0.9752845810123794,Sports
0.010234129087982569,0.010234132310645735,0.9795317386013718,Sports
0.011412760687926278,0.011412754578086055,0.9771744847339877,Sports
0.010678063653780703,0.010678054014589787,0.9786438823316296,Sports
0.014718976941662187,0.01471910619095663,0.9705619168673811,Sports
0.011172004403650735,0.011174630621485347,0.977653364974864,Sports
0.00914504757843898,0.009145039007090244,0.9817099134144708,Sports
0.00928477006243788,0.009284741720310238,0.9814304882172519,Sports
0.009469157733467428,0.00946916222902829,0.9810616800375043,Sports
0.009009979850556465,0.21885315285543372,0.7721368672940098,Sports
0.009054955738781139,0.009054940407581577,0.9818901038536372,Sports
0.011527593827824244,0.011528700989216541,0.9769437051829593,Sports
0.011920069122467654,0.011920067272002562,0.9761598636055298,Sports
0.013143904964270392,0.013144000198080522,0.9737120948376491,Sports
0.008613376760327937,0.008620254648545336,0.9827663685911268,Sports
0.01275760010954199,0.012757587526798786,0.9744848123636591,Sports
0.008358368712549635,0.00835836990518768,0.9832832613822627,Sports
0.008866667246272684,0.12067340775836502,0.8704599249953623,Sports
0.00792260794637272,0.00792275125308745,0.9841546408005398,Sports
0.010883911697899467,0.010883995641968234,0.9782320926601322,Sports
0.010103666444393337,0.010103664634246142,0.9797926689213605,Sports
0.010602793510315582,0.21356891424119212,0.7758282922484924,Sports
0.013393122713500481,0.013393563638852711,0.9732133136476468,Sports
0.009436610635383641,0.11395158819332336,0.876611801171293,Sports
0.010389899518526608,0.2672672258444625,0.7223428746370109,Sports
0.010696556408281349,0.010696913235530325,0.9786065303561884,Sports
0.0077623836873957665,0.007762357597489883,0.9844752587151144,Sports
0.007871907153227787,0.00787198758042302,0.9842561052663492,Sports
0.00959065014082324,0.009590721156015081,0.9808186287031617,Sports
0.01228335988336397,0.012284657476481865,0.9754319826401541,Sports
0.009748062802637044,0.009748048671132591,0.9805038885262304,Sports
0.009927689116420668,0.009927693058816701,0.9801446178247627,Sports
0.008926672874613475,0.008926669215106858,0.9821466579102797,Sports
0.012030022861487999,0.012030008615517628,0.9759399685229943,Sports
0.015524418670647556,0.015524415074989664,0.9689511662543627,Sports
0.010187026214415237,0.01018733818587168,0.979625635599713,Sports
0.009358635206100367,0.009361011850234168,0.9812803529436654,Sports
0.009381526807531437,0.00938152037777535,0.9812369528146931,Sports
0.009096345529349275,0.009096340328738024,0.9818073141419127,Sports
0.009974632431498516,0.009974627052790857,0.9800507405157106,Sports
0.009086432925687959,0.009086432676929693,0.9818271343973823,Sports
0.013730828025206766,0.01373106387149428,0.9725381081032989,Sports
0.010250459390159738,0.010250449947011688,0.9794990906628287,Sports
0.009773005362583569,0.00977305974524161,0.9804539348921747,Sports
0.00998874961210866,0.009988741059564835,0.9800225093283265,Sports
0.008568952125039542,0.20368922658799146,0.787741821286969,Sports
0.010234029456509764,0.16850939945176396,0.8212565710917263,Sports
0.009413149845182966,0.009413162906192613,0.9811736872486245,Sports
0.009614162727875375,0.009614227610411077,0.9807716096617135,Sports
0.009979824856958152,0.009979821792105966,0.980040353350936,Sports
0.010495904617160535,0.010495894276832203,0.9790082011060073,Sports
0.014060556823533493,0.11994167455484142,0.8659977686216251,Sports
0.013228645274211118,0.013228631239004718,0.9735427234867842,Sports
0.010938365215735846,0.30113137100254767,0.6879302637817165,Edukasi
0.011476315924296288,0.0114763230556491,0.9770473610200546,Edukasi
0.009192849214121647,0.009192845990157532,0.9816143047957209,Edukasi
0.010910041610502992,0.010910162282865085,0.9781797961066319,Edukasi
0.009274110466838466,0.2819671407934907,0.7087587487396708,Edukasi
0.010003930129126716,0.010003918525753672,0.9799921513451196,Edukasi
0.00734271228067469,0.007343064534540534,0.9853142231847848,Edukasi
0.010111740761700544,0.010111728857090767,0.9797765303812087,Edukasi
0.01025240860953932,0.11676657233970122,0.8729810190507595,Edukasi
0.007950793718993808,0.00795446556208937,0.9840947407189168,Edukasi
0.01115077964775192,0.011150772803048098,0.9776984475492,Edukasi
0.00905586439153003,0.009056346407803659,0.9818877892006663,Edukasi
0.012806137790225222,0.012806137342912326,0.9743877248668624,Edukasi
0.008972524481246517,0.00897251281811779,0.9820549627006357,Edukasi
0.010239354851030022,0.010241079385985967,0.9795195657629839,Edukasi
0.008479271847432569,0.0084792688521336,0.9830414593004337,Edukasi
0.013425718143757506,0.013425555377454696,0.9731487264787878,Edukasi
0.011194382609734948,0.011194370869830309,0.9776112465204347,Edukasi
0.01056509237400836,0.010565162568008301,0.9788697450579834,Edukasi
0.010491145736769004,0.276141645430675,0.713367208832556,Edukasi
0.010220864504396935,0.010220842306956773,0.9795582931886463,Edukasi
0.008869186715480008,0.008869199759461321,0.9822616135250587,Edukasi
0.3161759749115323,0.008530873399466505,0.6752931516890012,Edukasi
0.009041996946128311,0.00904200005032652,0.9819160030035452,Edukasi
0.015014778361865022,0.39191225584342676,0.5930729657947081,Edukasi
0.012950680019331277,0.012950729978035917,0.9740985900026329,Edukasi
0.009265727620349523,0.19930460938325725,0.7914296629963933,Edukasi
0.34463416345734205,0.009774130217505573,0.6455917063251524,Edukasi
0.011745374057176987,0.011745382927878864,0.976509243014944,Edukasi
0.010008547481053488,0.010008541112179886,0.9799829114067666,Edukasi
0.008793811160063055,0.008793817668875704,0.9824123711710612,Edukasi
0.010142694954081148,0.010142683885509863,0.9797146211604091,Edukasi
0.009519261362673007,0.009519250023370581,0.9809614886139565,Edukasi
0.01629754569640934,0.27936722136974446,0.7043352329338463,Edukasi
0.30304137786576024,0.01211580592410304,0.6848428162101367,Edukasi
0.01088484217422714,0.010884836297545669,0.9782303215282272,Edukasi
0.009430177567986895,0.009430625526184205,0.9811391969058288,Edukasi
0.01254331057496203,0.012543476799808792,0.9749132126252292,Edukasi
0.007929977113608662,0.007929966946386152,0.9841400559400052,Edukasi
0.011231803314076787,0.011231801305179551,0.9775363953807436,Edukasi
0.011117790563525354,0.011117784232962794,0.9777644252035118,Edukasi
0.010259303589074854,0.2483179230552806,0.7414227733556445,Edukasi
0.009893385341822335,0.009893443300591498,0.9802131713575861,Edukasi
0.009606555729014591,0.00960660130570986,0.9807868429652756,Edukasi
0.010336522633231942,0.01033665881966726,0.9793268185471007,Edukasi
0.01050858709108587,0.19191596741779263,0.7975754454911215,Edukasi
0.00914399623017799,0.009143984302778326,0.9817120194670437,Edukasi
0.013328423921395058,0.013328516272202568,0.9733430598064023,Edukasi
0.008493089444357366,0.23597791480272542,0.7555289957529172,Edukasi
0.01242947046941549,0.012431276756134785,0.9751392527744497,Edukasi
0.008154374616042872,0.008154639331890888,0.9836909860520662,Edukasi
0.011600659810254599,0.011600682483147315,0.9767986577065981,Edukasi
0.010484792261973406,0.0104847868589776,0.9790304208790489,Edukasi
0.00927621064488782,0.15938574816758302,0.8313380411875292,Edukasi
0.010528056914659988,0.010528051659011108,0.9789438914263289,Edukasi
0.012130665407212648,0.012130704117409746,0.9757386304753777,Edukasi
0.0090413459135048,0.009041413539992705,0.9819172405465025,Edukasi
0.0091968290391553,0.009196853653417297,0.9816063173074273,Edukasi
0.00792410169583443,0.007925315606901793,0.9841505826972639,Edukasi
0.01257860426578068,0.012578659282945453,0.9748427364512738,Edukasi
0.011994277695345335,0.011994653850226742,0.9760110684544279,Edukasi
0.010375259340624023,0.010375288759336009,0.97924945190004,Edukasi
0.0100173269183938,0.01001733822464957,0.9799653348569567,Edukasi
0.01265416288587482,0.012654149013592858,0.9746916881005323,Edukasi
0.01052323722787932,0.010523227450811929,0.9789535353213088,Edukasi
0.008965584691290487,0.00896557886036727,0.9820688364483422,Edukasi
0.009840704424778204,0.00984070724643099,0.9803185883287908,Edukasi
0.009005082646508712,0.009005383347782043,0.9819895340057092,Edukasi
0.010890789083306504,0.010896617029644135,0.9782125938870493,Edukasi
0.010099196443961714,0.010099186683375103,0.9798016168726631,Edukasi
0.014165240414183492,0.014165462221423848,0.9716692973643927,Edukasi
0.008636814081467622,0.008636922203363321,0.9827262637151691,Edukasi
0.008760064703039918,0.008760041777143443,0.9824798935198166,Edukasi
0.010915804920298275,0.010915803258902467,0.9781683918207992,Edukasi
0.01029235995072076,0.010292361607034397,0.9794152784422449,Edukasi
0.009622439513105308,0.009622400530267052,0.9807551599566277,Edukasi
0.010577341367846686,0.010577338971486466,0.9788453196606668,Edukasi
0.012469787718182265,0.01246976283535441,0.9750604494464634,Edukasi
0.013329191019644245,0.01332921214556567,0.97334159683479,Edukasi
0.015025021107366612,0.015027437735520552,0.9699475411571129,Edukasi
0.010435761602688288,0.01043578199501672,0.979128456402295,Edukasi
0.01048021504480815,0.010480214038467035,0.9790395709167248,Edukasi
0.014210196941700167,0.33515173874525417,0.6506380643130456,Edukasi
0.010895730026699475,0.01089571595876892,0.9782085540145316,Edukasi
0.011649288095499663,0.33921085333787887,0.6491398585666215,Edukasi
0.011136880496144893,0.011137151171851538,0.9777259683320035,Edukasi
0.00988599138235696,0.009885987501414022,0.980228021116229,Edukasi
0.010558312010222415,0.010558325292755862,0.9788833626970218,Edukasi
0.010238086935858893,0.010238080974621953,0.9795238320895191,Edukasi
0.01241760414418269,0.012417583057722182,0.9751648127980951,Edukasi
0.01013924537991996,0.3574839108748928,0.6323768437451873,Edukasi
0.011763228211759092,0.2750886014740947,0.7131481703141462,Edukasi
0.009242251370834257,0.0092423063830944,0.9815154422460713,Edukasi
0.009603835792646218,0.009603828185421544,0.9807923360219323,Edukasi
0.009528092794987066,0.009528081974804961,0.9809438252302081,Edukasi
0.009396419817840238,0.009396413149279643,0.9812071670328801,Edukasi
0.008799455029910986,0.008798871678341725,0.9824016732917473,Edukasi
0.0084293597635564,0.008429356567350681,0.9831412836690929,Edukasi
0.010567313152745476,0.010567594008602913,0.9788650928386515,Edukasi
0.011395006009138306,0.011394993900732222,0.9772100000901295,Edukasi
